BattSchedule_MW,SOC_percent,EnergyPriceDA_€perMWh,EnergyProfit_€,FCRCapacity,FCRPrice_€perMW,FCRRev_€,aFRR_UpCapacity,aFRR_UpPrice_€perMW,aFRR_UpRev_€,aFRR_DownCapacity,aFRR_DownPrice_€perMW,aFRR_DownRev_€,CapacityObligation
0.00,0.98,12.18,0.00,0.25,19.40,1.12,0.25,4.12,0.24,0.50,15.04,1.88,0.00
0.00,0.98,-0.05,-0.00,0.25,19.40,1.12,0.25,4.12,0.24,0.50,15.04,1.88,0.00
-0.01,0.98,-14.93,0.02,0.25,19.40,1.12,0.25,4.12,0.24,0.50,15.04,1.88,0.00
-0.00,0.98,-4.91,0.00,0.25,19.40,1.12,0.25,4.12,0.24,0.50,15.04,1.88,0.00
-0.00,0.98,-0.07,0.00,0.25,19.40,1.12,0.25,4.12,0.24,0.50,15.04,1.88,0.00
-0.00,0.98,-0.03,0.00,0.25,19.40,1.12,0.25,4.12,0.24,0.50,15.04,1.88,0.00
0.00,0.98,2.60,0.00,0.25,19.40,1.12,0.25,4.12,0.24,0.50,15.04,1.88,0.00
0.00,0.98,21.45,0.00,0.25,19.40,1.12,0.25,4.12,0.24,0.50,15.04,1.88,0.00
-0.00,0.98,-0.01,0.00,0.25,18.12,1.04,0.25,11.36,0.65,0.50,5.84,0.73,0.00
-0.00,0.98,2.60,-0.00,0.25,18.12,1.04,0.25,11.36,0.65,0.50,5.84,0.73,0.00
0.00,0.98,20.10,0.00,0.25,18.12,1.04,0.25,11.36,0.65,0.50,5.84,0.73,0.00
0.50,0.98,80.97,9.33,0.25,18.12,1.04,0.25,11.36,0.65,0.50,5.84,0.73,0.00
-0.55,0.73,7.59,-1.04,0.25,18.12,1.04,0.25,11.36,0.65,0.45,5.84,0.66,0.00
0.00,0.98,17.59,0.00,0.25,18.12,1.04,0.25,11.36,0.65,0.50,5.84,0.73,0.00
0.00,0.98,54.31,0.00,0.25,18.12,1.04,0.25,11.36,0.65,0.50,5.84,0.73,0.00
0.50,0.98,84.90,9.78,0.25,18.12,1.04,0.25,11.36,0.65,0.50,5.84,0.73,0.00
0.00,0.73,77.41,0.00,0.25,18.12,1.04,0.25,11.36,0.65,0.50,5.84,0.73,0.00
0.00,0.73,27.59,0.00,0.25,18.12,1.04,0.25,11.36,0.65,0.50,5.84,0.73,0.00
0.00,0.73,32.59,0.00,0.25,18.12,1.04,0.25,11.36,0.65,0.50,5.84,0.73,0.00
0.00,0.73,27.58,0.00,0.25,18.12,1.04,0.25,11.36,0.65,0.50,5.84,0.73,0.00
0.00,0.73,30.09,0.00,0.25,18.12,1.04,0.25,11.36,0.65,0.50,5.84,0.73,0.00
0.00,0.72,71.08,0.00,0.25,18.12,1.04,0.25,11.36,0.65,0.50,5.84,0.73,0.00
0.00,0.72,25.09,0.00,0.25,18.12,1.04,0.25,11.36,0.65,0.50,5.84,0.73,0.00
0.00,0.72,25.05,0.00,0.25,18.12,1.04,0.25,11.36,0.65,0.50,5.84,0.73,0.00
0.00,0.72,30.07,0.00,0.25,20.00,1.15,0.25,8.16,0.47,0.50,8.24,1.03,0.00
0.50,0.72,79.92,9.21,0.25,20.00,1.15,0.25,8.16,0.47,0.50,8.24,1.03,0.00
0.00,0.47,46.43,0.00,0.25,20.00,1.15,0.25,8.16,0.47,0.50,8.24,1.03,0.00
0.00,0.47,20.10,0.00,0.25,20.00,1.15,0.25,8.16,0.47,0.50,8.24,1.03,0.00
0.50,0.47,79.90,9.21,0.25,20.00,1.15,0.25,8.16,0.47,0.50,8.24,1.03,0.00
0.00,0.22,20.09,0.00,0.25,20.00,1.15,0.25,8.16,0.47,0.50,8.24,1.03,0.00
0.00,0.22,35.29,0.00,0.25,20.00,1.15,0.25,8.16,0.47,0.50,8.24,1.03,0.00
-0.29,0.22,15.10,-1.08,0.25,20.00,1.15,0.25,8.16,0.47,0.50,8.24,1.03,0.00
0.50,0.35,79.91,9.21,0.25,20.00,1.15,0.25,8.16,0.47,0.50,8.24,1.03,0.00
0.00,0.10,32.72,0.00,0.25,20.00,1.15,0.25,8.16,0.47,0.50,8.24,1.03,0.00
-0.00,0.10,15.07,-0.00,0.25,20.00,1.15,0.25,8.16,0.47,0.50,8.24,1.03,0.00
-0.50,0.10,10.08,-1.26,0.25,20.00,1.15,0.25,8.16,0.47,0.50,8.24,1.03,0.00
0.46,0.33,74.90,7.91,0.25,20.00,1.15,0.25,8.16,0.47,0.50,8.24,1.03,0.00
0.00,0.10,15.07,0.00,0.25,20.00,1.15,0.25,8.16,0.47,0.50,8.24,1.03,0.00
-0.05,0.10,10.08,-0.12,0.25,20.00,1.15,0.25,8.16,0.47,0.50,8.24,1.03,0.00
-0.50,0.12,5.05,-0.63,0.25,20.00,1.15,0.25,8.16,0.47,0.50,8.24,1.03,0.00
0.50,0.35,74.93,8.64,0.25,23.52,1.36,0.25,4.72,0.27,0.50,18.12,2.27,0.00
0.00,0.10,56.11,0.00,0.25,23.52,1.36,0.25,4.72,0.27,0.50,18.12,2.27,0.00
-0.00,0.10,7.59,-0.00,0.25,23.52,1.36,0.25,4.72,0.27,0.50,18.12,2.27,0.00
-0.00,0.10,5.07,-0.01,0.25,23.52,1.36,0.25,4.72,0.27,0.50,18.12,2.27,0.00
0.00,0.10,67.42,0.00,0.25,23.52,1.36,0.25,4.72,0.27,0.50,18.12,2.27,0.00
0.00,0.10,10.09,0.00,0.25,23.52,1.36,0.25,4.72,0.27,0.50,18.12,2.27,0.00
0.00,0.10,40.84,0.00,0.25,23.52,1.36,0.25,4.72,0.27,0.50,18.12,2.27,0.00
-0.36,0.10,-0.01,0.00,0.25,23.52,1.36,0.25,4.72,0.27,0.50,18.12,2.27,0.00
0.00,0.27,42.88,0.00,0.25,23.52,1.36,0.25,4.72,0.27,0.50,18.12,2.27,0.00
0.00,0.27,5.10,0.00,0.25,23.52,1.36,0.25,4.72,0.27,0.50,18.12,2.27,0.00
0.00,0.27,54.90,0.00,0.25,23.52,1.36,0.25,4.72,0.27,0.50,18.12,2.27,0.00
0.00,0.27,0.09,0.00,0.25,23.52,1.36,0.25,4.72,0.27,0.50,18.12,2.27,0.00
0.00,0.26,30.18,0.00,0.25,23.52,1.36,0.25,4.72,0.27,0.50,18.12,2.27,0.00
0.00,0.26,2.58,0.00,0.25,23.52,1.36,0.25,4.72,0.27,0.50,18.12,2.27,0.00
0.00,0.26,2.57,0.00,0.25,23.52,1.36,0.25,4.72,0.27,0.50,18.12,2.27,0.00
0.00,0.26,54.91,0.00,0.25,23.52,1.36,0.25,4.72,0.27,0.50,18.12,2.27,0.00
0.00,0.26,2.57,0.00,0.25,24.52,1.41,0.25,4.76,0.27,0.50,16.92,2.12,0.00
0.00,0.26,2.58,0.00,0.25,24.52,1.41,0.25,4.76,0.27,0.50,16.92,2.12,0.00
0.00,0.26,27.41,0.00,0.25,24.52,1.41,0.25,4.76,0.27,0.50,16.92,2.12,0.00
0.00,0.26,57.45,0.00,0.25,24.52,1.41,0.25,4.76,0.27,0.50,16.92,2.12,0.00
-1.00,0.26,-24.98,6.25,0.25,24.52,1.41,0.25,4.76,0.27,-0.00,16.92,-0.00,0.00
-0.50,0.72,-0.06,0.01,0.25,24.52,1.41,0.25,4.76,0.27,0.50,16.92,2.12,0.00
0.00,0.95,5.09,0.00,0.25,24.52,1.41,0.25,4.76,0.27,0.50,16.92,2.12,0.00
1.00,0.95,152.11,35.06,-0.00,24.52,-0.00,0.00,4.76,0.00,0.24,16.92,1.01,0.00
-1.00,0.45,-4.90,1.23,0.25,24.52,1.41,0.25,4.76,0.27,0.00,16.92,0.00,0.00
0.00,0.90,37.54,0.00,0.25,24.52,1.41,0.25,4.76,0.27,0.50,16.92,2.12,0.00
0.00,0.90,69.91,0.00,0.25,24.52,1.41,0.25,4.76,0.27,0.50,16.92,2.12,0.00
0.00,0.90,84.92,0.00,0.25,24.52,1.41,0.25,4.76,0.27,0.50,16.92,2.12,0.00
0.00,0.90,54.94,0.00,0.25,24.52,1.41,0.25,4.76,0.27,0.50,16.92,2.12,0.00
0.00,0.90,69.97,0.00,0.25,24.52,1.41,0.25,4.76,0.27,0.50,16.92,2.12,0.00
0.00,0.90,84.97,0.00,0.25,24.52,1.41,0.25,4.76,0.27,0.50,16.92,2.12,0.00
0.75,0.90,110.05,19.02,0.25,24.52,1.41,0.00,4.76,0.00,0.50,16.92,2.12,0.00
-0.50,0.53,20.10,-2.51,0.25,16.76,0.97,0.25,7.32,0.42,0.50,9.44,1.18,0.00
0.00,0.76,82.41,0.00,0.25,16.76,0.97,0.25,7.32,0.42,0.50,9.44,1.18,0.00
0.00,0.76,71.16,0.00,0.25,16.76,0.97,0.25,7.32,0.42,0.50,9.44,1.18,0.00
0.00,0.76,92.41,0.00,0.25,16.76,0.97,0.25,7.32,0.42,0.50,9.44,1.18,0.00
0.00,0.76,84.90,0.00,0.25,16.76,0.97,0.25,7.32,0.42,0.50,9.44,1.18,0.00
0.00,0.76,79.93,0.00,0.25,16.76,0.97,0.25,7.32,0.42,0.50,9.44,1.18,0.00
0.00,0.75,87.41,0.00,0.25,16.76,0.97,0.25,7.32,0.42,0.50,9.44,1.18,0.00
0.00,0.75,89.92,0.00,0.25,16.76,0.97,0.25,7.32,0.42,0.50,9.44,1.18,0.00
0.00,0.75,74.98,0.00,0.25,16.76,0.97,0.25,7.32,0.42,0.50,9.44,1.18,0.00
0.00,0.75,87.42,0.00,0.25,16.76,0.97,0.25,7.32,0.42,0.50,9.44,1.18,0.00
0.00,0.75,89.92,0.00,0.25,16.76,0.97,0.25,7.32,0.42,0.50,9.44,1.18,0.00
0.00,0.75,89.92,0.00,0.25,16.76,0.97,0.25,7.32,0.42,0.50,9.44,1.18,0.00
0.00,0.75,89.95,0.00,0.25,16.76,0.97,0.25,7.32,0.42,0.50,9.44,1.18,0.00
0.00,0.75,87.42,0.00,0.25,16.76,0.97,0.25,7.32,0.42,0.50,9.44,1.18,0.00
0.00,0.75,87.42,0.00,0.25,16.76,0.97,0.25,7.32,0.42,0.50,9.44,1.18,0.00
0.00,0.75,44.00,0.00,0.25,16.76,0.97,0.25,7.32,0.42,0.50,9.44,1.18,0.00
0.00,0.75,89.90,0.00,0.25,14.80,0.85,0.25,4.60,0.27,0.50,10.88,1.36,0.00
0.00,0.75,87.42,0.00,0.25,14.80,0.85,0.25,4.60,0.27,0.50,10.88,1.36,0.00
0.00,0.75,84.91,0.00,0.25,14.80,0.85,0.25,4.60,0.27,0.50,10.88,1.36,0.00
-0.50,0.75,27.59,-3.45,0.25,14.80,0.85,0.25,4.60,0.27,0.50,10.88,1.36,0.00
0.00,0.98,69.88,0.00,0.25,14.80,0.85,0.25,4.60,0.27,0.50,10.88,1.36,0.00
0.00,0.98,30.10,0.00,0.25,14.80,0.85,0.25,4.60,0.27,0.50,10.88,1.36,0.00
0.00,0.98,82.42,0.00,0.25,14.80,0.85,0.25,4.60,0.27,0.50,10.88,1.36,0.00
0.00,0.98,79.91,0.00,0.25,14.80,0.85,0.25,4.60,0.27,0.50,10.88,1.36,0.00
0.00,0.98,82.43,0.00,0.25,14.80,0.85,0.25,4.60,0.27,0.50,10.88,1.36,0.00
0.00,0.98,82.42,0.00,0.25,14.80,0.85,0.25,4.60,0.27,0.50,10.88,1.36,0.00
-0.01,0.98,30.09,-0.06,0.25,14.80,0.85,0.25,4.60,0.27,0.50,10.88,1.36,0.00
0.00,0.98,66.76,0.00,0.25,14.80,0.85,0.25,4.60,0.27,0.50,10.88,1.36,0.00
0.00,0.98,65.55,0.00,0.25,14.80,0.85,0.25,4.60,0.27,0.50,10.88,1.36,0.00
0.00,0.98,82.41,0.00,0.25,14.80,0.85,0.25,4.60,0.27,0.50,10.88,1.36,0.00
0.00,0.98,87.40,0.00,0.25,14.80,0.85,0.25,4.60,0.27,0.50,10.88,1.36,0.00
0.00,0.98,42.58,0.00,0.25,14.80,0.85,0.25,4.60,0.27,0.50,10.88,1.36,0.00
0.00,0.98,79.93,0.00,0.25,15.00,0.86,0.25,11.32,0.65,0.50,5.20,0.65,0.00
0.00,0.98,87.41,0.00,0.25,15.00,0.86,0.25,11.32,0.65,0.50,5.20,0.65,0.00
0.00,0.98,65.26,0.00,0.25,15.00,0.86,0.25,11.32,0.65,0.50,5.20,0.65,0.00
0.00,0.97,73.41,0.00,0.25,15.00,0.86,0.25,11.32,0.65,0.50,5.20,0.65,0.00
0.00,0.97,71.68,0.00,0.25,15.00,0.86,0.25,11.32,0.65,0.50,5.20,0.65,0.00
0.00,0.97,42.60,0.00,0.25,15.00,0.86,0.25,11.32,0.65,0.50,5.20,0.65,0.00
0.00,0.97,102.40,0.00,0.25,15.00,0.86,0.25,11.32,0.65,0.50,5.20,0.65,0.00
0.50,0.97,107.41,12.38,0.25,15.00,0.86,0.25,11.32,0.65,0.50,5.20,0.65,0.00
0.00,0.72,99.94,0.00,0.25,15.00,0.86,0.25,11.32,0.65,0.50,5.20,0.65,0.00
0.00,0.72,76.19,0.00,0.25,15.00,0.86,0.25,11.32,0.65,0.50,5.20,0.65,0.00
0.00,0.72,99.90,0.00,0.25,15.00,0.86,0.25,11.32,0.65,0.50,5.20,0.65,0.00
0.00,0.72,47.58,0.00,0.25,15.00,0.86,0.25,11.32,0.65,0.50,5.20,0.65,0.00
0.25,0.72,104.93,5.95,0.25,15.00,0.86,0.25,11.32,0.65,0.50,5.20,0.65,0.00
0.00,0.60,100.35,0.00,0.25,15.00,0.86,0.25,11.32,0.65,0.50,5.20,0.65,0.00
0.00,0.60,45.07,0.00,0.25,15.00,0.86,0.25,11.32,0.65,0.50,5.20,0.65,0.00
0.00,0.60,40.02,0.00,0.25,15.00,0.86,0.25,11.32,0.65,0.50,5.20,0.65,0.00
1.00,0.60,129.97,29.96,-0.00,14.28,-0.00,0.00,7.84,0.00,0.50,7.80,0.97,0.00
0.00,0.10,97.48,0.00,0.25,14.28,0.82,0.25,7.84,0.45,0.50,7.80,0.97,0.00
0.00,0.10,44.56,0.00,0.25,14.28,0.82,0.25,7.84,0.45,0.50,7.80,0.97,0.00
-0.50,0.10,30.08,-3.76,0.25,14.28,0.82,0.25,7.84,0.45,0.50,7.80,0.97,0.00
0.00,0.33,97.43,0.00,0.25,14.28,0.82,0.25,7.84,0.45,0.50,7.80,0.97,0.00
0.00,0.33,79.07,0.00,0.25,14.28,0.82,0.25,7.84,0.45,0.50,7.80,0.97,0.00
0.00,0.33,82.40,0.00,0.25,14.28,0.82,0.25,7.84,0.45,0.50,7.80,0.97,0.00
-0.58,0.33,25.09,-3.64,0.25,14.28,0.82,0.25,7.84,0.45,0.42,7.80,0.82,0.00
1.00,0.59,119.97,27.65,-0.00,14.28,-0.00,0.00,7.84,0.00,0.50,7.80,0.97,0.00
0.00,0.10,84.95,0.00,0.25,14.28,0.82,0.25,7.84,0.45,0.50,7.80,0.97,0.00
-0.00,0.10,25.10,-0.01,0.25,14.28,0.82,0.25,7.84,0.45,0.50,7.80,0.97,0.00
-0.50,0.10,20.09,-2.51,0.25,14.28,0.82,0.25,7.84,0.45,0.50,7.80,0.97,0.00
0.46,0.33,87.44,9.21,0.25,14.28,0.82,0.25,7.84,0.45,0.50,7.80,0.97,0.00
0.00,0.10,79.92,0.00,0.25,14.28,0.82,0.25,7.84,0.45,0.50,7.80,0.97,0.00
0.00,0.10,57.56,0.00,0.25,14.28,0.82,0.25,7.84,0.45,0.50,7.80,0.97,0.00
-0.00,0.10,15.08,-0.01,0.25,14.28,0.82,0.25,7.84,0.45,0.50,7.80,0.97,0.00
0.00,0.10,44.91,0.00,0.25,23.60,1.36,0.25,4.56,0.26,0.50,24.16,3.02,0.00
-0.00,0.10,0.08,-0.00,0.25,23.60,1.36,0.25,4.56,0.26,0.50,24.16,3.02,0.00
-0.00,0.10,-0.06,0.00,0.25,23.60,1.36,0.25,4.56,0.26,0.50,24.16,3.02,0.00
-0.50,0.10,-22.28,2.79,0.25,23.60,1.36,0.25,4.56,0.26,0.50,24.16,3.02,0.00
0.00,0.33,14.43,0.00,0.25,23.60,1.36,0.25,4.56,0.26,0.50,24.16,3.02,0.00
0.00,0.33,-0.02,-0.00,0.25,23.60,1.36,0.25,4.56,0.26,0.50,24.16,3.02,0.00
0.00,0.33,-0.07,-0.00,0.25,23.60,1.36,0.25,4.56,0.26,0.50,24.16,3.02,0.00
0.00,0.33,-0.08,-0.00,0.25,23.60,1.36,0.25,4.56,0.26,0.50,24.16,3.02,0.00
0.00,0.33,2.09,0.00,0.25,23.60,1.36,0.25,4.56,0.26,0.50,24.16,3.02,0.00
0.00,0.33,-0.03,-0.00,0.25,23.60,1.36,0.25,4.56,0.26,0.50,24.16,3.02,0.00
0.00,0.33,-0.03,-0.00,0.25,23.60,1.36,0.25,4.56,0.26,0.50,24.16,3.02,0.00
0.00,0.33,-0.06,-0.00,0.25,23.60,1.36,0.25,4.56,0.26,0.50,24.16,3.02,0.00
0.00,0.33,-0.04,-0.00,0.25,23.60,1.36,0.25,4.56,0.26,0.50,24.16,3.02,0.00
0.00,0.33,-0.07,-0.00,0.25,23.60,1.36,0.25,4.56,0.26,0.50,24.16,3.02,0.00
0.00,0.33,-0.07,-0.00,0.25,23.60,1.36,0.25,4.56,0.26,0.50,24.16,3.02,0.00
0.00,0.32,-0.06,-0.00,0.25,23.60,1.36,0.25,4.56,0.26,0.50,24.16,3.02,0.00
0.00,0.32,-0.08,-0.00,0.25,21.92,1.26,0.25,4.72,0.27,0.50,20.64,2.58,0.00
-0.43,0.32,-17.30,1.84,0.25,21.92,1.26,0.25,4.72,0.27,0.50,20.64,2.58,0.00
0.00,0.52,-0.02,-0.00,0.25,21.92,1.26,0.25,4.72,0.27,0.50,20.64,2.58,0.00
0.00,0.52,19.92,0.00,0.25,21.92,1.26,0.25,4.72,0.27,0.50,20.64,2.58,0.00
-0.50,0.52,-24.98,3.12,0.25,21.92,1.26,0.25,4.72,0.27,0.50,20.64,2.58,0.00
-0.50,0.75,-17.46,2.18,0.25,21.92,1.26,0.25,4.72,0.27,0.50,20.64,2.58,0.00
0.00,0.98,16.50,0.00,0.25,21.92,1.26,0.25,4.72,0.27,0.50,20.64,2.58,0.00
0.50,0.98,57.42,6.62,0.25,21.92,1.26,0.25,4.72,0.27,0.50,20.64,2.58,0.00
-0.55,0.73,-29.92,4.09,0.25,21.92,1.26,0.25,4.72,0.27,0.45,20.64,2.34,0.00
-0.00,0.98,-0.09,0.00,0.25,21.92,1.26,0.25,4.72,0.27,0.50,20.64,2.58,0.00
0.00,0.98,26.37,0.00,0.25,21.92,1.26,0.25,4.72,0.27,0.50,20.64,2.58,0.00
0.50,0.98,69.91,8.06,0.25,21.92,1.26,0.25,4.72,0.27,0.50,20.64,2.58,0.00
-0.05,0.73,6.68,-0.08,0.25,21.92,1.26,0.25,4.72,0.27,0.50,20.64,2.58,0.00
-0.50,0.75,5.10,-0.64,0.25,21.92,1.26,0.25,4.72,0.27,0.50,20.64,2.58,0.00
0.00,0.98,59.91,0.00,0.25,21.92,1.26,0.25,4.72,0.27,0.50,20.64,2.58,0.00
0.00,0.98,82.44,0.00,0.25,21.92,1.26,0.25,4.72,0.27,0.50,20.64,2.58,0.00
0.00,0.98,34.29,0.00,0.25,14.12,0.81,0.25,7.04,0.41,0.50,8.76,1.09,0.00
0.00,0.98,57.41,0.00,0.25,14.12,0.81,0.25,7.04,0.41,0.50,8.76,1.09,0.00
0.00,0.98,62.42,0.00,0.25,14.12,0.81,0.25,7.04,0.41,0.50,8.76,1.09,0.00
0.00,0.98,62.43,0.00,0.25,14.12,0.81,0.25,7.04,0.41,0.50,8.76,1.09,0.00
0.00,0.98,50.09,0.00,0.25,14.12,0.81,0.25,7.04,0.41,0.50,8.76,1.09,0.00
0.00,0.98,54.22,0.00,0.25,14.12,0.81,0.25,7.04,0.41,0.50,8.76,1.09,0.00
0.00,0.97,54.91,0.00,0.25,14.12,0.81,0.25,7.04,0.41,0.50,8.76,1.09,0.00
0.00,0.97,52.43,0.00,0.25,14.12,0.81,0.25,7.04,0.41,0.50,8.76,1.09,0.00
0.00,0.97,54.90,0.00,0.25,14.12,0.81,0.25,7.04,0.41,0.50,8.76,1.09,0.00
0.00,0.97,38.47,0.00,0.25,14.12,0.81,0.25,7.04,0.41,0.50,8.76,1.09,0.00
0.00,0.97,42.91,0.00,0.25,14.12,0.81,0.25,7.04,0.41,0.50,8.76,1.09,0.00
0.00,0.97,54.90,0.00,0.25,14.12,0.81,0.25,7.04,0.41,0.50,8.76,1.09,0.00
0.00,0.97,20.10,0.00,0.25,14.12,0.81,0.25,7.04,0.41,0.50,8.76,1.09,0.00
0.00,0.97,39.23,0.00,0.25,14.12,0.81,0.25,7.04,0.41,0.50,8.76,1.09,0.00
0.00,0.97,52.40,0.00,0.25,14.12,0.81,0.25,7.04,0.41,0.50,8.76,1.09,0.00
0.00,0.97,52.40,0.00,0.25,14.12,0.81,0.25,7.04,0.41,0.50,8.76,1.09,0.00
