BattSchedule_MW,SOC_percent,EnergyPriceDA_€perMWh,EnergyProfit_€,FCRCapacity,FCRPrice_€perMW,FCRRev_€,aFRR_UpCapacity,aFRR_UpPrice_€perMW,aFRR_UpRev_€,aFRR_DownCapacity,aFRR_DownPrice_€perMW,aFRR_DownRev_€,CapacityObligation
0.00,0.70,30.09,0.00,0.25,18.12,1.04,0.25,11.36,0.65,0.50,5.84,0.73,0.00
0.50,0.70,71.08,8.19,0.25,18.12,1.04,0.25,11.36,0.65,0.50,5.84,0.73,0.00
0.00,0.58,25.09,0.00,0.25,18.12,1.04,0.25,11.36,0.65,0.50,5.84,0.73,0.00
0.00,0.58,25.05,0.00,0.25,18.12,1.04,0.25,11.36,0.65,0.50,5.84,0.73,0.00
0.00,0.58,30.07,0.00,0.25,20.00,1.15,0.25,8.16,0.47,0.50,8.24,1.03,0.00
0.75,0.58,79.92,13.82,0.25,20.00,1.15,0.00,8.16,0.00,0.50,8.24,1.03,0.00
0.00,0.39,46.43,0.00,0.25,20.00,1.15,0.25,8.16,0.47,0.50,8.24,1.03,0.00
0.00,0.39,20.10,0.00,0.25,20.00,1.15,0.25,8.16,0.47,0.50,8.24,1.03,0.00
0.75,0.39,79.90,13.81,0.25,20.00,1.15,0.00,8.16,0.00,0.50,8.24,1.03,0.00
0.00,0.21,20.09,0.00,0.25,20.00,1.15,0.25,8.16,0.47,0.50,8.24,1.03,0.00
0.00,0.20,35.29,0.00,0.25,20.00,1.15,0.25,8.16,0.47,0.50,8.24,1.03,0.00
-0.36,0.20,15.10,-1.34,0.25,20.00,1.15,0.25,8.16,0.47,0.50,8.24,1.03,0.00
0.75,0.29,79.91,13.81,0.25,20.00,1.15,0.00,8.16,0.00,0.50,8.24,1.03,0.00
0.00,0.10,32.72,0.00,0.25,20.00,1.15,0.25,8.16,0.47,0.50,8.24,1.03,0.00
-0.05,0.10,15.07,-0.17,0.25,20.00,1.15,0.25,8.16,0.47,0.50,8.24,1.03,0.00
-0.50,0.11,10.08,-1.26,0.25,20.00,1.15,0.25,8.16,0.47,0.50,8.24,1.03,0.00
0.50,0.23,74.90,8.63,0.25,20.00,1.15,0.25,8.16,0.47,0.50,8.24,1.03,0.00
-0.00,0.10,15.07,-0.00,0.25,20.00,1.15,0.25,8.16,0.47,0.50,8.24,1.03,0.00
-0.31,0.10,10.08,-0.78,0.25,20.00,1.15,0.25,8.16,0.47,0.50,8.24,1.03,0.00
-0.50,0.17,5.05,-0.63,0.25,20.00,1.15,0.25,8.16,0.47,0.50,8.24,1.03,0.00
0.75,0.29,74.93,12.95,0.25,23.52,1.36,0.00,4.72,0.00,0.50,18.12,2.27,0.00
0.00,0.10,56.11,0.00,0.25,23.52,1.36,0.25,4.72,0.27,0.50,18.12,2.27,0.00
-0.31,0.10,7.59,-0.59,0.25,23.52,1.36,0.25,4.72,0.27,0.50,18.12,2.27,0.00
-0.50,0.17,5.07,-0.63,0.25,23.52,1.36,0.25,4.72,0.27,0.50,18.12,2.27,0.00
0.75,0.29,67.42,11.65,0.25,23.52,1.36,0.00,4.72,0.00,0.50,18.12,2.27,0.00
0.00,0.10,10.09,0.00,0.25,23.52,1.36,0.25,4.72,0.27,0.50,18.12,2.27,0.00
0.00,0.10,40.84,0.00,0.25,23.52,1.36,0.25,4.72,0.27,0.50,18.12,2.27,0.00
-0.50,0.10,-0.01,0.00,0.25,23.52,1.36,0.25,4.72,0.27,0.50,18.12,2.27,0.00
0.00,0.22,42.88,0.00,0.25,23.52,1.36,0.25,4.72,0.27,0.50,18.12,2.27,0.00
0.00,0.21,5.10,0.00,0.25,23.52,1.36,0.25,4.72,0.27,0.50,18.12,2.27,0.00
0.00,0.21,54.90,0.00,0.25,23.52,1.36,0.25,4.72,0.27,0.50,18.12,2.27,0.00
-0.50,0.21,0.09,-0.01,0.25,23.52,1.36,0.25,4.72,0.27,0.50,18.12,2.27,0.00
0.00,0.33,30.18,0.00,0.25,23.52,1.36,0.25,4.72,0.27,0.50,18.12,2.27,0.00
-0.50,0.33,2.58,-0.32,0.25,23.52,1.36,0.25,4.72,0.27,0.50,18.12,2.27,0.00
-0.50,0.44,2.57,-0.32,0.25,23.52,1.36,0.25,4.72,0.27,0.50,18.12,2.27,0.00
0.14,0.56,54.91,1.76,0.25,23.52,1.36,0.25,4.72,0.27,0.50,18.12,2.27,0.00
-0.50,0.52,2.57,-0.32,0.25,24.52,1.41,0.25,4.76,0.27,0.50,16.92,2.12,0.00
-0.50,0.64,2.58,-0.32,0.25,24.52,1.41,0.25,4.76,0.27,0.50,16.92,2.12,0.00
0.00,0.75,27.41,0.00,0.25,24.52,1.41,0.25,4.76,0.27,0.50,16.92,2.12,0.00
0.50,0.75,57.45,6.62,0.25,24.52,1.41,0.25,4.76,0.27,0.50,16.92,2.12,0.00
-1.00,0.63,-24.98,6.25,0.25,24.52,1.41,0.25,4.76,0.27,-0.00,16.92,-0.00,0.00
-0.50,0.86,-0.06,0.01,0.25,24.52,1.41,0.25,4.76,0.27,0.50,16.92,2.12,0.00
0.00,0.97,5.09,0.00,0.25,24.52,1.41,0.25,4.76,0.27,0.50,16.92,2.12,0.00
1.00,0.97,152.11,35.06,-0.00,24.52,-0.00,0.00,4.76,0.00,0.25,16.92,1.08,0.00
-1.00,0.72,-4.90,1.23,0.25,24.52,1.41,0.25,4.76,0.27,-0.00,16.92,-0.00,0.00
0.00,0.95,37.54,0.00,0.25,24.52,1.41,0.25,4.76,0.27,0.50,16.92,2.12,0.00
0.00,0.95,69.91,0.00,0.25,24.52,1.41,0.25,4.76,0.27,0.50,16.92,2.12,0.00
0.00,0.95,84.92,0.00,0.25,24.52,1.41,0.25,4.76,0.27,0.50,16.92,2.12,0.00
0.00,0.95,54.94,0.00,0.25,24.52,1.41,0.25,4.76,0.27,0.50,16.92,2.12,0.00
0.00,0.95,69.97,0.00,0.25,24.52,1.41,0.25,4.76,0.27,0.50,16.92,2.12,0.00
0.00,0.95,84.97,0.00,0.25,24.52,1.41,0.25,4.76,0.27,0.50,16.92,2.12,0.00
0.75,0.95,110.05,19.02,0.25,24.52,1.41,0.00,4.76,0.00,0.50,16.92,2.12,0.00
-1.00,0.76,20.10,-5.03,0.25,16.76,0.97,0.25,7.32,0.42,0.00,9.44,0.00,0.00
0.00,0.99,82.41,0.00,0.25,16.76,0.97,0.25,7.32,0.42,0.50,9.44,1.18,0.00
0.00,0.99,71.16,0.00,0.25,16.76,0.97,0.25,7.32,0.42,0.50,9.44,1.18,0.00
0.50,0.99,92.41,10.65,0.25,16.76,0.97,0.25,7.32,0.42,0.50,9.44,1.18,0.00
0.00,0.86,84.90,0.00,0.25,16.76,0.97,0.25,7.32,0.42,0.50,9.44,1.18,0.00
0.00,0.86,79.93,0.00,0.25,16.76,0.97,0.25,7.32,0.42,0.50,9.44,1.18,0.00
0.00,0.86,87.41,0.00,0.25,16.76,0.97,0.25,7.32,0.42,0.50,9.44,1.18,0.00
0.36,0.86,89.92,7.41,0.25,16.76,0.97,0.25,7.32,0.42,0.50,9.44,1.18,0.00
0.00,0.77,74.98,0.00,0.25,16.76,0.97,0.25,7.32,0.42,0.50,9.44,1.18,0.00
0.00,0.77,87.42,0.00,0.25,16.76,0.97,0.25,7.32,0.42,0.50,9.44,1.18,0.00
0.00,0.77,89.92,0.00,0.25,16.76,0.97,0.25,7.32,0.42,0.50,9.44,1.18,0.00
0.00,0.77,89.92,0.00,0.25,16.76,0.97,0.25,7.32,0.42,0.50,9.44,1.18,0.00
0.50,0.77,89.95,10.37,0.25,16.76,0.97,0.25,7.32,0.42,0.50,9.44,1.18,0.00
0.00,0.65,87.42,0.00,0.25,16.76,0.97,0.25,7.32,0.42,0.50,9.44,1.18,0.00
0.00,0.65,87.42,0.00,0.25,16.76,0.97,0.25,7.32,0.42,0.50,9.44,1.18,0.00
0.00,0.65,44.00,0.00,0.25,16.76,0.97,0.25,7.32,0.42,0.50,9.44,1.18,0.00
0.00,0.65,89.90,0.00,0.25,14.80,0.85,0.25,4.60,0.27,0.50,10.88,1.36,0.00
0.00,0.65,87.42,0.00,0.25,14.80,0.85,0.25,4.60,0.27,0.50,10.88,1.36,0.00
0.00,0.65,84.91,0.00,0.25,14.80,0.85,0.25,4.60,0.27,0.50,10.88,1.36,0.00
-0.50,0.65,27.59,-3.45,0.25,14.80,0.85,0.25,4.60,0.27,0.50,10.88,1.36,0.00
0.00,0.76,69.88,0.00,0.25,14.80,0.85,0.25,4.60,0.27,0.50,10.88,1.36,0.00
-0.50,0.76,30.10,-3.76,0.25,14.80,0.85,0.25,4.60,0.27,0.50,10.88,1.36,0.00
0.00,0.88,82.42,0.00,0.25,14.80,0.85,0.25,4.60,0.27,0.50,10.88,1.36,0.00
0.00,0.87,79.91,0.00,0.25,14.80,0.85,0.25,4.60,0.27,0.50,10.88,1.36,0.00
0.00,0.87,82.43,0.00,0.25,14.80,0.85,0.25,4.60,0.27,0.50,10.88,1.36,0.00
0.00,0.87,82.42,0.00,0.25,14.80,0.85,0.25,4.60,0.27,0.50,10.88,1.36,0.00
-0.50,0.87,30.09,-3.76,0.25,14.80,0.85,0.25,4.60,0.27,0.50,10.88,1.36,0.00
0.00,0.99,66.76,0.00,0.25,14.80,0.85,0.25,4.60,0.27,0.50,10.88,1.36,0.00
0.00,0.99,65.55,0.00,0.25,14.80,0.85,0.25,4.60,0.27,0.50,10.88,1.36,0.00
0.00,0.99,82.41,0.00,0.25,14.80,0.85,0.25,4.60,0.27,0.50,10.88,1.36,0.00
0.00,0.99,87.40,0.00,0.25,14.80,0.85,0.25,4.60,0.27,0.50,10.88,1.36,0.00
0.00,0.99,42.58,0.00,0.25,14.80,0.85,0.25,4.60,0.27,0.50,10.88,1.36,0.00
0.00,0.99,79.93,0.00,0.25,15.00,0.86,0.25,11.32,0.65,0.50,5.20,0.65,0.00
0.00,0.99,87.41,0.00,0.25,15.00,0.86,0.25,11.32,0.65,0.50,5.20,0.65,0.00
0.00,0.99,65.26,0.00,0.25,15.00,0.86,0.25,11.32,0.65,0.50,5.20,0.65,0.00
0.00,0.99,73.41,0.00,0.25,15.00,0.86,0.25,11.32,0.65,0.50,5.20,0.65,0.00
0.00,0.99,71.68,0.00,0.25,15.00,0.86,0.25,11.32,0.65,0.50,5.20,0.65,0.00
0.00,0.99,42.60,0.00,0.25,15.00,0.86,0.25,11.32,0.65,0.50,5.20,0.65,0.00
0.50,0.99,102.40,11.80,0.25,15.00,0.86,0.25,11.32,0.65,0.50,5.20,0.65,0.00
0.50,0.86,107.41,12.38,0.25,15.00,0.86,0.25,11.32,0.65,0.50,5.20,0.65,0.00
0.50,0.74,99.94,11.52,0.25,15.00,0.86,0.25,11.32,0.65,0.50,5.20,0.65,0.00
0.00,0.61,76.19,0.00,0.25,15.00,0.86,0.25,11.32,0.65,0.50,5.20,0.65,0.00
0.50,0.61,99.90,11.51,0.25,15.00,0.86,0.25,11.32,0.65,0.50,5.20,0.65,0.00
0.00,0.49,47.58,0.00,0.25,15.00,0.86,0.25,11.32,0.65,0.50,5.20,0.65,0.00
0.50,0.49,104.93,12.09,0.25,15.00,0.86,0.25,11.32,0.65,0.50,5.20,0.65,0.00
0.50,0.36,100.35,11.56,0.25,15.00,0.86,0.25,11.32,0.65,0.50,5.20,0.65,0.00
0.00,0.23,45.07,0.00,0.25,15.00,0.86,0.25,11.32,0.65,0.50,5.20,0.65,0.00
-0.50,0.23,40.02,-5.00,0.25,15.00,0.86,0.25,11.32,0.65,0.50,5.20,0.65,0.00
1.00,0.35,129.97,29.96,-0.00,14.28,-0.00,0.00,7.84,0.00,0.50,7.80,0.97,0.00
0.00,0.10,97.48,0.00,0.25,14.28,0.82,0.25,7.84,0.45,0.50,7.80,0.97,0.00
0.00,0.10,44.56,0.00,0.25,14.28,0.82,0.25,7.84,0.45,0.50,7.80,0.97,0.00
-0.61,0.10,30.08,-4.58,0.25,14.28,0.82,0.25,7.84,0.45,0.39,7.80,0.76,0.00
0.41,0.24,97.43,9.22,0.25,14.28,0.82,0.25,7.84,0.45,0.50,7.80,0.97,0.00
0.00,0.14,79.07,0.00,0.25,14.28,0.82,0.25,7.84,0.45,0.50,7.80,0.97,0.00
0.00,0.14,82.40,0.00,0.25,14.28,0.82,0.25,7.84,0.45,0.50,7.80,0.97,0.00
-0.92,0.14,25.09,-5.78,0.25,14.28,0.82,0.25,7.84,0.45,0.08,7.80,0.15,0.00
1.00,0.35,119.97,27.65,-0.00,14.28,-0.00,0.00,7.84,0.00,0.50,7.80,0.97,0.00
0.00,0.10,84.95,0.00,0.25,14.28,0.82,0.25,7.84,0.45,0.50,7.80,0.97,0.00
-0.05,0.10,25.10,-0.30,0.25,14.28,0.82,0.25,7.84,0.45,0.50,7.80,0.97,0.00
-0.50,0.11,20.09,-2.51,0.25,14.28,0.82,0.25,7.84,0.45,0.50,7.80,0.97,0.00
0.50,0.23,87.44,10.08,0.25,14.28,0.82,0.25,7.84,0.45,0.50,7.80,0.97,0.00
0.00,0.10,79.92,0.00,0.25,14.28,0.82,0.25,7.84,0.45,0.50,7.80,0.97,0.00
0.00,0.10,57.56,0.00,0.25,14.28,0.82,0.25,7.84,0.45,0.50,7.80,0.97,0.00
-0.00,0.10,15.08,-0.01,0.25,14.28,0.82,0.25,7.84,0.45,0.50,7.80,0.97,0.00
0.00,0.10,44.91,0.00,0.25,23.60,1.36,0.25,4.56,0.26,0.50,24.16,3.02,0.00
-0.00,0.10,0.08,-0.00,0.25,23.60,1.36,0.25,4.56,0.26,0.50,24.16,3.02,0.00
-0.00,0.10,-0.06,0.00,0.25,23.60,1.36,0.25,4.56,0.26,0.50,24.16,3.02,0.00
-0.50,0.10,-22.28,2.79,0.25,23.60,1.36,0.25,4.56,0.26,0.50,24.16,3.02,0.00
0.00,0.22,14.43,0.00,0.25,23.60,1.36,0.25,4.56,0.26,0.50,24.16,3.02,0.00
0.00,0.21,-0.02,-0.00,0.25,23.60,1.36,0.25,4.56,0.26,0.50,24.16,3.02,0.00
0.00,0.21,-0.07,-0.00,0.25,23.60,1.36,0.25,4.56,0.26,0.50,24.16,3.02,0.00
0.00,0.21,-0.08,-0.00,0.25,23.60,1.36,0.25,4.56,0.26,0.50,24.16,3.02,0.00
0.00,0.21,2.09,0.00,0.25,23.60,1.36,0.25,4.56,0.26,0.50,24.16,3.02,0.00
0.00,0.21,-0.03,-0.00,0.25,23.60,1.36,0.25,4.56,0.26,0.50,24.16,3.02,0.00
0.00,0.21,-0.03,-0.00,0.25,23.60,1.36,0.25,4.56,0.26,0.50,24.16,3.02,0.00
0.00,0.21,-0.06,-0.00,0.25,23.60,1.36,0.25,4.56,0.26,0.50,24.16,3.02,0.00
0.00,0.21,-0.04,-0.00,0.25,23.60,1.36,0.25,4.56,0.26,0.50,24.16,3.02,0.00
0.00,0.21,-0.07,-0.00,0.25,23.60,1.36,0.25,4.56,0.26,0.50,24.16,3.02,0.00
0.00,0.21,-0.07,-0.00,0.25,23.60,1.36,0.25,4.56,0.26,0.50,24.16,3.02,0.00
0.00,0.21,-0.06,-0.00,0.25,23.60,1.36,0.25,4.56,0.26,0.50,24.16,3.02,0.00
-0.32,0.21,-0.08,0.01,0.25,21.92,1.26,0.25,4.72,0.27,0.50,20.64,2.58,0.00
-0.50,0.28,-17.30,2.16,0.25,21.92,1.26,0.25,4.72,0.27,0.50,20.64,2.58,0.00
0.00,0.40,-0.02,-0.00,0.25,21.92,1.26,0.25,4.72,0.27,0.50,20.64,2.58,0.00
0.00,0.40,19.92,0.00,0.25,21.92,1.26,0.25,4.72,0.27,0.50,20.64,2.58,0.00
-1.00,0.40,-24.98,6.25,0.25,21.92,1.26,0.25,4.72,0.27,-0.00,20.64,-0.00,0.00
-0.50,0.63,-17.46,2.18,0.25,21.92,1.26,0.25,4.72,0.27,0.50,20.64,2.58,0.00
0.00,0.74,16.50,0.00,0.25,21.92,1.26,0.25,4.72,0.27,0.50,20.64,2.58,0.00
0.50,0.74,57.42,6.62,0.25,21.92,1.26,0.25,4.72,0.27,0.50,20.64,2.58,0.00
-1.00,0.62,-29.92,7.48,0.25,21.92,1.26,0.25,4.72,0.27,-0.00,20.64,-0.00,0.00
-0.50,0.84,-0.09,0.01,0.25,21.92,1.26,0.25,4.72,0.27,0.50,20.64,2.58,0.00
0.00,0.96,26.37,0.00,0.25,21.92,1.26,0.25,4.72,0.27,0.50,20.64,2.58,0.00
0.75,0.96,69.91,12.09,0.25,21.92,1.26,0.00,4.72,0.00,0.50,20.64,2.58,0.00
-0.45,0.77,6.68,-0.74,0.25,21.92,1.26,0.25,4.72,0.27,0.50,20.64,2.58,0.00
-0.50,0.87,5.10,-0.64,0.25,21.92,1.26,0.25,4.72,0.27,0.50,20.64,2.58,0.00
0.00,0.99,59.91,0.00,0.25,21.92,1.26,0.25,4.72,0.27,0.50,20.64,2.58,0.00
0.50,0.99,82.44,9.54,0.25,21.92,1.26,0.25,4.72,0.27,0.50,20.64,2.58,0.00
0.00,0.86,34.29,0.00,0.25,14.12,0.81,0.25,7.04,0.41,0.50,8.76,1.09,0.00
0.00,0.86,57.41,0.00,0.25,14.12,0.81,0.25,7.04,0.41,0.50,8.76,1.09,0.00
0.00,0.86,62.42,0.00,0.25,14.12,0.81,0.25,7.04,0.41,0.50,8.76,1.09,0.00
0.00,0.86,62.43,0.00,0.25,14.12,0.81,0.25,7.04,0.41,0.50,8.76,1.09,0.00
0.00,0.86,50.09,0.00,0.25,14.12,0.81,0.25,7.04,0.41,0.50,8.76,1.09,0.00
0.00,0.86,54.22,0.00,0.25,14.12,0.81,0.25,7.04,0.41,0.50,8.76,1.09,0.00
0.00,0.86,54.91,0.00,0.25,14.12,0.81,0.25,7.04,0.41,0.50,8.76,1.09,0.00
0.00,0.86,52.43,0.00,0.25,14.12,0.81,0.25,7.04,0.41,0.50,8.76,1.09,0.00
0.00,0.86,54.90,0.00,0.25,14.12,0.81,0.25,7.04,0.41,0.50,8.76,1.09,0.00
0.00,0.86,38.47,0.00,0.25,14.12,0.81,0.25,7.04,0.41,0.50,8.76,1.09,0.00
0.00,0.86,42.91,0.00,0.25,14.12,0.81,0.25,7.04,0.41,0.50,8.76,1.09,0.00
0.00,0.86,54.90,0.00,0.25,14.12,0.81,0.25,7.04,0.41,0.50,8.76,1.09,0.00
-0.07,0.86,20.10,-0.34,0.25,14.12,0.81,0.25,7.04,0.41,0.50,8.76,1.09,0.00
0.00,0.88,39.23,0.00,0.25,14.12,0.81,0.25,7.04,0.41,0.50,8.76,1.09,0.00
0.00,0.88,52.40,0.00,0.25,14.12,0.81,0.25,7.04,0.41,0.50,8.76,1.09,0.00
0.00,0.88,52.40,0.00,0.25,14.12,0.81,0.25,7.04,0.41,0.50,8.76,1.09,0.00
