BattSchedule_MW,SOC_percent,EnergyPriceDA_€perMWh,EnergyProfit_€,FCRCapacity,FCRPrice_€perMW,FCRRev_€,aFRR_UpCapacity,aFRR_UpPrice_€perMW,aFRR_UpRev_€,aFRR_DownCapacity,aFRR_DownPrice_€perMW,aFRR_DownRev_€,CapacityObligation
0.00,0.68,-4.95,-0.00,0.25,26.12,1.51,0.25,4.68,0.27,0.50,19.76,2.47,0.00
0.00,0.68,-0.09,-0.00,0.25,26.12,1.51,0.25,4.68,0.27,0.50,19.76,2.47,0.00
1.00,0.68,49.90,11.50,0.00,26.12,0.00,0.00,4.68,0.00,0.50,19.76,2.47,0.00
0.00,0.56,-0.07,-0.00,0.25,17.20,0.99,0.25,6.32,0.36,0.50,13.08,1.64,0.00
0.00,0.56,-0.06,-0.00,0.25,17.20,0.99,0.25,6.32,0.36,0.50,13.08,1.64,0.00
0.00,0.56,-9.91,-0.00,0.25,17.20,0.99,0.25,6.32,0.36,0.50,13.08,1.64,0.00
0.00,0.56,-4.68,-0.00,0.25,17.20,0.99,0.25,6.32,0.36,0.50,13.08,1.64,0.00
0.00,0.56,-14.92,-0.00,0.25,17.20,0.99,0.25,6.32,0.36,0.50,13.08,1.64,0.00
-0.33,0.56,-14.92,1.23,0.25,17.20,0.99,0.25,6.32,0.36,0.50,13.08,1.64,0.00
0.00,0.59,-0.10,-0.00,0.25,17.20,0.99,0.25,6.32,0.36,0.50,13.08,1.64,0.00
0.00,0.59,11.62,0.00,0.25,17.20,0.99,0.25,6.32,0.36,0.50,13.08,1.64,0.00
-0.50,0.59,-17.44,2.18,0.25,17.20,0.99,0.25,6.32,0.36,0.50,13.08,1.64,0.00
-0.50,0.65,-19.91,2.49,0.25,17.20,0.99,0.25,6.32,0.36,0.50,13.08,1.64,0.00
0.00,0.71,13.18,0.00,0.25,17.20,0.99,0.25,6.32,0.36,0.50,13.08,1.64,0.00
0.00,0.71,-0.01,-0.00,0.25,17.20,0.99,0.25,6.32,0.36,0.50,13.08,1.64,0.00
0.00,0.71,8.89,0.00,0.25,17.20,0.99,0.25,6.32,0.36,0.50,13.08,1.64,0.00
0.00,0.71,-0.10,-0.00,0.25,17.20,0.99,0.25,6.32,0.36,0.50,13.08,1.64,0.00
-0.50,0.71,-17.41,2.18,0.25,17.20,0.99,0.25,6.32,0.36,0.50,13.08,1.64,0.00
-0.50,0.77,-17.42,2.18,0.25,17.20,0.99,0.25,6.32,0.36,0.50,13.08,1.64,0.00
0.00,0.82,-7.20,-0.00,0.25,19.40,1.12,0.25,4.12,0.24,0.50,15.04,1.88,0.00
0.00,0.82,-0.07,-0.00,0.25,19.40,1.12,0.25,4.12,0.24,0.50,15.04,1.88,0.00
0.00,0.82,-0.07,-0.00,0.25,19.40,1.12,0.25,4.12,0.24,0.50,15.04,1.88,0.00
-0.50,0.82,-17.42,2.18,0.25,19.40,1.12,0.25,4.12,0.24,0.50,15.04,1.88,0.00
-0.50,0.88,-19.90,2.49,0.25,19.40,1.12,0.25,4.12,0.24,0.50,15.04,1.88,0.00
0.00,0.94,-7.44,-0.00,0.25,19.40,1.12,0.25,4.12,0.24,0.50,15.04,1.88,0.00
0.00,0.94,-0.07,-0.00,0.25,19.40,1.12,0.25,4.12,0.24,0.50,15.04,1.88,0.00
0.00,0.94,-0.07,-0.00,0.25,19.40,1.12,0.25,4.12,0.24,0.50,15.04,1.88,0.00
0.00,0.94,12.18,0.00,0.25,19.40,1.12,0.25,4.12,0.24,0.50,15.04,1.88,0.00
0.00,0.94,-0.05,-0.00,0.25,19.40,1.12,0.25,4.12,0.24,0.50,15.04,1.88,0.00
-0.50,0.94,-14.93,1.87,0.25,19.40,1.12,0.25,4.12,0.24,0.50,15.04,1.88,0.00
-0.00,0.99,-4.91,0.00,0.25,19.40,1.12,0.25,4.12,0.24,0.50,15.04,1.88,0.00
-0.00,0.99,-0.07,0.00,0.25,19.40,1.12,0.25,4.12,0.24,0.50,15.04,1.88,0.00
-0.00,0.99,-0.03,0.00,0.25,19.40,1.12,0.25,4.12,0.24,0.50,15.04,1.88,0.00
0.00,0.99,2.60,0.00,0.25,19.40,1.12,0.25,4.12,0.24,0.50,15.04,1.88,0.00
0.00,0.99,21.45,0.00,0.25,19.40,1.12,0.25,4.12,0.24,0.50,15.04,1.88,0.00
-0.00,0.99,-0.01,0.00,0.25,18.12,1.04,0.25,11.36,0.65,0.50,5.84,0.73,0.00
-0.00,0.99,2.60,-0.00,0.25,18.12,1.04,0.25,11.36,0.65,0.50,5.84,0.73,0.00
0.00,0.99,20.10,0.00,0.25,18.12,1.04,0.25,11.36,0.65,0.50,5.84,0.73,0.00
1.00,0.99,80.97,18.66,-0.00,18.12,-0.00,0.00,11.36,0.00,0.10,5.84,0.14,0.00
-1.00,0.87,7.59,-1.90,0.25,18.12,1.04,0.25,11.36,0.65,-0.00,5.84,-0.00,0.00
0.00,0.98,17.59,0.00,0.25,18.12,1.04,0.25,11.36,0.65,0.50,5.84,0.73,0.00
0.10,0.98,54.31,1.20,0.25,18.12,1.04,0.25,11.36,0.65,0.50,5.84,0.73,0.00
1.00,0.97,84.90,19.57,-0.00,18.12,-0.00,0.00,11.36,0.00,0.50,5.84,0.73,0.00
1.00,0.85,77.41,17.84,-0.00,18.12,-0.00,0.00,11.36,0.00,0.50,5.84,0.73,0.00
0.00,0.72,27.59,0.00,0.25,18.12,1.04,0.25,11.36,0.65,0.50,5.84,0.73,0.00
0.00,0.72,32.59,0.00,0.25,18.12,1.04,0.25,11.36,0.65,0.50,5.84,0.73,0.00
0.00,0.72,27.58,0.00,0.25,18.12,1.04,0.25,11.36,0.65,0.50,5.84,0.73,0.00
0.00,0.72,30.09,0.00,0.25,18.12,1.04,0.25,11.36,0.65,0.50,5.84,0.73,0.00
0.75,0.72,71.08,12.29,0.25,18.12,1.04,0.00,11.36,0.00,0.50,5.84,0.73,0.00
0.00,0.63,25.09,0.00,0.25,18.12,1.04,0.25,11.36,0.65,0.50,5.84,0.73,0.00
0.00,0.63,25.05,0.00,0.25,18.12,1.04,0.25,11.36,0.65,0.50,5.84,0.73,0.00
0.00,0.63,30.07,0.00,0.25,20.00,1.15,0.25,8.16,0.47,0.50,8.24,1.03,0.00
1.00,0.63,79.92,18.42,-0.00,20.00,-0.00,0.00,8.16,0.00,0.50,8.24,1.03,0.00
0.00,0.51,46.43,0.00,0.25,20.00,1.15,0.25,8.16,0.47,0.50,8.24,1.03,0.00
0.00,0.51,20.10,0.00,0.25,20.00,1.15,0.25,8.16,0.47,0.50,8.24,1.03,0.00
1.00,0.51,79.90,18.42,-0.00,20.00,-0.00,0.00,8.16,0.00,0.50,8.24,1.03,0.00
0.00,0.38,20.09,0.00,0.25,20.00,1.15,0.25,8.16,0.47,0.50,8.24,1.03,0.00
0.00,0.38,35.29,0.00,0.25,20.00,1.15,0.25,8.16,0.47,0.50,8.24,1.03,0.00
0.00,0.38,15.10,0.00,0.25,20.00,1.15,0.25,8.16,0.47,0.50,8.24,1.03,0.00
1.00,0.38,79.91,18.42,-0.00,20.00,-0.00,0.00,8.16,0.00,0.50,8.24,1.03,0.00
0.00,0.26,32.72,0.00,0.25,20.00,1.15,0.25,8.16,0.47,0.50,8.24,1.03,0.00
-0.24,0.26,15.07,-0.91,0.25,20.00,1.15,0.25,8.16,0.47,0.50,8.24,1.03,0.00
-0.50,0.29,10.08,-1.26,0.25,20.00,1.15,0.25,8.16,0.47,0.50,8.24,1.03,0.00
0.75,0.34,74.90,12.95,0.25,20.00,1.15,0.00,8.16,0.00,0.50,8.24,1.03,0.00
-0.50,0.25,15.07,-1.88,0.25,20.00,1.15,0.25,8.16,0.47,0.50,8.24,1.03,0.00
-0.50,0.31,10.08,-1.26,0.25,20.00,1.15,0.25,8.16,0.47,0.50,8.24,1.03,0.00
-1.00,0.37,5.05,-1.26,0.25,20.00,1.15,0.25,8.16,0.47,0.00,8.24,0.00,0.00
0.75,0.48,74.93,12.95,0.25,23.52,1.36,0.00,4.72,0.00,0.50,18.12,2.27,0.00
0.50,0.39,56.11,6.47,0.25,23.52,1.36,0.25,4.72,0.27,0.50,18.12,2.27,0.00
-0.50,0.32,7.59,-0.95,0.25,23.52,1.36,0.25,4.72,0.27,0.50,18.12,2.27,0.00
-0.50,0.38,5.07,-0.63,0.25,23.52,1.36,0.25,4.72,0.27,0.50,18.12,2.27,0.00
0.75,0.44,67.42,11.65,0.25,23.52,1.36,0.00,4.72,0.00,0.50,18.12,2.27,0.00
-0.50,0.35,10.09,-1.26,0.25,23.52,1.36,0.25,4.72,0.27,0.50,18.12,2.27,0.00
0.00,0.40,40.84,0.00,0.25,23.52,1.36,0.25,4.72,0.27,0.50,18.12,2.27,0.00
-0.50,0.40,-0.01,0.00,0.25,23.52,1.36,0.25,4.72,0.27,0.50,18.12,2.27,0.00
0.00,0.46,42.88,0.00,0.25,23.52,1.36,0.25,4.72,0.27,0.50,18.12,2.27,0.00
-0.50,0.46,5.10,-0.64,0.25,23.52,1.36,0.25,4.72,0.27,0.50,18.12,2.27,0.00
0.00,0.52,54.90,0.00,0.25,23.52,1.36,0.25,4.72,0.27,0.50,18.12,2.27,0.00
-0.50,0.52,0.09,-0.01,0.25,23.52,1.36,0.25,4.72,0.27,0.50,18.12,2.27,0.00
0.00,0.58,30.18,0.00,0.25,23.52,1.36,0.25,4.72,0.27,0.50,18.12,2.27,0.00
-0.50,0.58,2.58,-0.32,0.25,23.52,1.36,0.25,4.72,0.27,0.50,18.12,2.27,0.00
-0.50,0.63,2.57,-0.32,0.25,23.52,1.36,0.25,4.72,0.27,0.50,18.12,2.27,0.00
0.00,0.69,54.91,0.00,0.25,23.52,1.36,0.25,4.72,0.27,0.50,18.12,2.27,0.00
-0.50,0.69,2.57,-0.32,0.25,24.52,1.41,0.25,4.76,0.27,0.50,16.92,2.12,0.00
-0.50,0.75,2.58,-0.32,0.25,24.52,1.41,0.25,4.76,0.27,0.50,16.92,2.12,0.00
0.00,0.81,27.41,0.00,0.25,24.52,1.41,0.25,4.76,0.27,0.50,16.92,2.12,0.00
0.50,0.81,57.45,6.62,0.25,24.52,1.41,0.25,4.76,0.27,0.50,16.92,2.12,0.00
-1.00,0.74,-24.98,6.25,0.25,24.52,1.41,0.25,4.76,0.27,-0.00,16.92,-0.00,0.00
-0.50,0.86,-0.06,0.01,0.25,24.52,1.41,0.25,4.76,0.27,0.50,16.92,2.12,0.00
-0.50,0.91,5.09,-0.64,0.25,24.52,1.41,0.25,4.76,0.27,0.50,16.92,2.12,0.00
1.00,0.97,152.11,35.06,-0.00,24.52,-0.00,0.00,4.76,0.00,0.50,16.92,2.12,0.00
-1.00,0.85,-4.90,1.23,0.25,24.52,1.41,0.25,4.76,0.27,-0.00,16.92,-0.00,0.00
-0.29,0.96,37.54,-2.72,0.25,24.52,1.41,0.25,4.76,0.27,0.50,16.92,2.12,0.00
0.00,0.99,69.91,0.00,0.25,24.52,1.41,0.25,4.76,0.27,0.50,16.92,2.12,0.00
0.00,0.99,84.92,0.00,0.25,24.52,1.41,0.25,4.76,0.27,0.50,16.92,2.12,0.00
0.00,0.99,54.94,0.00,0.25,24.52,1.41,0.25,4.76,0.27,0.50,16.92,2.12,0.00
0.00,0.99,69.97,0.00,0.25,24.52,1.41,0.25,4.76,0.27,0.50,16.92,2.12,0.00
0.16,0.99,84.97,3.13,0.25,24.52,1.41,0.25,4.76,0.27,0.50,16.92,2.12,0.00
0.75,0.97,110.05,19.02,0.25,24.52,1.41,0.00,4.76,0.00,0.50,16.92,2.12,0.00
-1.00,0.88,20.10,-5.03,0.25,16.76,0.97,0.25,7.32,0.42,-0.00,9.44,-0.00,0.00
0.00,0.99,82.41,0.00,0.25,16.76,0.97,0.25,7.32,0.42,0.50,9.44,1.18,0.00
0.00,0.99,71.16,0.00,0.25,16.76,0.97,0.25,7.32,0.42,0.50,9.44,1.18,0.00
0.50,0.99,92.41,10.65,0.25,16.76,0.97,0.25,7.32,0.42,0.50,9.44,1.18,0.00
0.00,0.93,84.90,0.00,0.25,16.76,0.97,0.25,7.32,0.42,0.50,9.44,1.18,0.00
0.00,0.93,79.93,0.00,0.25,16.76,0.97,0.25,7.32,0.42,0.50,9.44,1.18,0.00
0.00,0.93,87.41,0.00,0.25,16.76,0.97,0.25,7.32,0.42,0.50,9.44,1.18,0.00
0.50,0.93,89.92,10.36,0.25,16.76,0.97,0.25,7.32,0.42,0.50,9.44,1.18,0.00
0.00,0.87,74.98,0.00,0.25,16.76,0.97,0.25,7.32,0.42,0.50,9.44,1.18,0.00
0.50,0.87,87.42,10.07,0.25,16.76,0.97,0.25,7.32,0.42,0.50,9.44,1.18,0.00
0.50,0.81,89.92,10.36,0.25,16.76,0.97,0.25,7.32,0.42,0.50,9.44,1.18,0.00
0.50,0.74,89.92,10.36,0.25,16.76,0.97,0.25,7.32,0.42,0.50,9.44,1.18,0.00
0.50,0.68,89.95,10.37,0.25,16.76,0.97,0.25,7.32,0.42,0.50,9.44,1.18,0.00
0.42,0.62,87.42,8.45,0.25,16.76,0.97,0.25,7.32,0.42,0.50,9.44,1.18,0.00
0.00,0.57,87.42,0.00,0.25,16.76,0.97,0.25,7.32,0.42,0.50,9.44,1.18,0.00
0.00,0.57,44.00,0.00,0.25,16.76,0.97,0.25,7.32,0.42,0.50,9.44,1.18,0.00
0.50,0.57,89.90,10.36,0.25,14.80,0.85,0.25,4.60,0.27,0.50,10.88,1.36,0.00
0.00,0.50,87.42,0.00,0.25,14.80,0.85,0.25,4.60,0.27,0.50,10.88,1.36,0.00
0.00,0.50,84.91,0.00,0.25,14.80,0.85,0.25,4.60,0.27,0.50,10.88,1.36,0.00
-1.00,0.50,27.59,-6.90,0.25,14.80,0.85,0.25,4.60,0.27,0.00,10.88,0.00,0.00
0.00,0.62,69.88,0.00,0.25,14.80,0.85,0.25,4.60,0.27,0.50,10.88,1.36,0.00
-1.00,0.62,30.10,-7.53,0.25,14.80,0.85,0.25,4.60,0.27,0.00,10.88,0.00,0.00
0.00,0.73,82.42,0.00,0.25,14.80,0.85,0.25,4.60,0.27,0.50,10.88,1.36,0.00
0.00,0.73,79.91,0.00,0.25,14.80,0.85,0.25,4.60,0.27,0.50,10.88,1.36,0.00
0.00,0.73,82.43,0.00,0.25,14.80,0.85,0.25,4.60,0.27,0.50,10.88,1.36,0.00
0.00,0.73,82.42,0.00,0.25,14.80,0.85,0.25,4.60,0.27,0.50,10.88,1.36,0.00
-1.00,0.73,30.09,-7.52,0.25,14.80,0.85,0.25,4.60,0.27,0.00,10.88,0.00,0.00
0.00,0.84,66.76,0.00,0.25,14.80,0.85,0.25,4.60,0.27,0.50,10.88,1.36,0.00
0.00,0.84,65.55,0.00,0.25,14.80,0.85,0.25,4.60,0.27,0.50,10.88,1.36,0.00
0.00,0.84,82.41,0.00,0.25,14.80,0.85,0.25,4.60,0.27,0.50,10.88,1.36,0.00
0.00,0.84,87.40,0.00,0.25,14.80,0.85,0.25,4.60,0.27,0.50,10.88,1.36,0.00
0.00,0.84,42.58,0.00,0.25,14.80,0.85,0.25,4.60,0.27,0.50,10.88,1.36,0.00
0.00,0.84,79.93,0.00,0.25,15.00,0.86,0.25,11.32,0.65,0.50,5.20,0.65,0.00
0.00,0.84,87.41,0.00,0.25,15.00,0.86,0.25,11.32,0.65,0.50,5.20,0.65,0.00
0.00,0.84,65.26,0.00,0.25,15.00,0.86,0.25,11.32,0.65,0.50,5.20,0.65,0.00
0.00,0.84,73.41,0.00,0.25,15.00,0.86,0.25,11.32,0.65,0.50,5.20,0.65,0.00
0.00,0.84,71.68,0.00,0.25,15.00,0.86,0.25,11.32,0.65,0.50,5.20,0.65,0.00
0.00,0.84,42.60,0.00,0.25,15.00,0.86,0.25,11.32,0.65,0.50,5.20,0.65,0.00
0.75,0.84,102.40,17.70,0.25,15.00,0.86,0.00,11.32,0.00,0.50,5.20,0.65,0.00
1.00,0.75,107.41,24.76,-0.00,15.00,-0.00,0.00,11.32,0.00,0.50,5.20,0.65,0.00
0.50,0.62,99.94,11.52,0.25,15.00,0.86,0.25,11.32,0.65,0.50,5.20,0.65,0.00
0.00,0.56,76.19,0.00,0.25,15.00,0.86,0.25,11.32,0.65,0.50,5.20,0.65,0.00
0.50,0.56,99.90,11.51,0.25,15.00,0.86,0.25,11.32,0.65,0.50,5.20,0.65,0.00
0.00,0.50,47.58,0.00,0.25,15.00,0.86,0.25,11.32,0.65,0.50,5.20,0.65,0.00
1.00,0.50,104.93,24.19,0.00,15.00,0.00,0.00,11.32,0.00,0.50,5.20,0.65,0.00
0.75,0.38,100.35,17.35,0.25,15.00,0.86,0.00,11.32,0.00,0.50,5.20,0.65,0.00
0.00,0.28,45.07,0.00,0.25,15.00,0.86,0.25,11.32,0.65,0.50,5.20,0.65,0.00
-0.50,0.28,40.02,-5.00,0.25,15.00,0.86,0.25,11.32,0.65,0.50,5.20,0.65,0.00
1.00,0.34,129.97,29.96,-0.00,14.28,-0.00,0.00,7.84,0.00,0.50,7.80,0.97,0.00
0.75,0.22,97.48,16.85,0.25,14.28,0.82,0.00,7.84,0.00,0.50,7.80,0.97,0.00
0.00,0.12,44.56,0.00,0.25,14.28,0.82,0.25,7.84,0.45,0.50,7.80,0.97,0.00
-1.00,0.12,30.08,-7.52,0.25,14.28,0.82,0.25,7.84,0.45,-0.00,7.80,-0.00,0.00
0.75,0.24,97.43,16.84,0.25,14.28,0.82,0.00,7.84,0.00,0.50,7.80,0.97,0.00
0.00,0.14,79.07,0.00,0.25,14.28,0.82,0.25,7.84,0.45,0.50,7.80,0.97,0.00
0.00,0.14,82.40,0.00,0.25,14.28,0.82,0.25,7.84,0.45,0.50,7.80,0.97,0.00
-1.00,0.14,25.09,-6.27,0.25,14.28,0.82,0.25,7.84,0.45,-0.00,7.80,-0.00,0.00
1.00,0.26,119.97,27.65,-0.00,14.28,-0.00,0.00,7.84,0.00,0.50,7.80,0.97,0.00
0.27,0.13,84.95,5.29,0.25,14.28,0.82,0.25,7.84,0.45,0.50,7.80,0.97,0.00
-0.50,0.10,25.10,-3.14,0.25,14.28,0.82,0.25,7.84,0.45,0.50,7.80,0.97,0.00
-1.00,0.16,20.09,-5.02,0.25,14.28,0.82,0.25,7.84,0.45,-0.00,7.80,-0.00,0.00
0.88,0.27,87.44,17.65,0.12,14.28,0.41,0.00,7.84,0.00,0.50,7.80,0.97,0.00
0.50,0.16,79.92,9.21,0.25,14.28,0.82,0.25,7.84,0.45,0.50,7.80,0.97,0.00
0.00,0.10,57.56,0.00,0.25,14.28,0.82,0.25,7.84,0.45,0.50,7.80,0.97,0.00
-0.00,0.10,15.08,-0.01,0.25,14.28,0.82,0.25,7.84,0.45,0.50,7.80,0.97,0.00
0.00,0.10,44.91,0.00,0.25,23.60,1.36,0.25,4.56,0.26,0.50,24.16,3.02,0.00
-0.00,0.10,0.08,-0.00,0.25,23.60,1.36,0.25,4.56,0.26,0.50,24.16,3.02,0.00
-0.50,0.10,-0.06,0.01,0.25,23.60,1.36,0.25,4.56,0.26,0.50,24.16,3.02,0.00
-0.50,0.16,-22.28,2.79,0.25,23.60,1.36,0.25,4.56,0.26,0.50,24.16,3.02,0.00
0.00,0.22,14.43,0.00,0.25,23.60,1.36,0.25,4.56,0.26,0.50,24.16,3.02,0.00
0.00,0.21,-0.02,-0.00,0.25,23.60,1.36,0.25,4.56,0.26,0.50,24.16,3.02,0.00
-0.50,0.21,-0.07,0.01,0.25,23.60,1.36,0.25,4.56,0.26,0.50,24.16,3.02,0.00
-0.50,0.27,-0.08,0.01,0.25,23.60,1.36,0.25,4.56,0.26,0.50,24.16,3.02,0.00
0.00,0.33,2.09,0.00,0.25,23.60,1.36,0.25,4.56,0.26,0.50,24.16,3.02,0.00
0.00,0.33,-0.03,-0.00,0.25,23.60,1.36,0.25,4.56,0.26,0.50,24.16,3.02,0.00
0.00,0.33,-0.03,-0.00,0.25,23.60,1.36,0.25,4.56,0.26,0.50,24.16,3.02,0.00
-0.50,0.33,-0.06,0.01,0.25,23.60,1.36,0.25,4.56,0.26,0.50,24.16,3.02,0.00
-0.49,0.39,-0.04,0.00,0.25,23.60,1.36,0.25,4.56,0.26,0.50,24.16,3.02,0.00
-0.50,0.44,-0.07,0.01,0.25,23.60,1.36,0.25,4.56,0.26,0.50,24.16,3.02,0.00
-0.50,0.50,-0.07,0.01,0.25,23.60,1.36,0.25,4.56,0.26,0.50,24.16,3.02,0.00
-0.50,0.56,-0.06,0.01,0.25,23.60,1.36,0.25,4.56,0.26,0.50,24.16,3.02,0.00
-0.50,0.62,-0.08,0.01,0.25,21.92,1.26,0.25,4.72,0.27,0.50,20.64,2.58,0.00
-0.50,0.67,-17.30,2.16,0.25,21.92,1.26,0.25,4.72,0.27,0.50,20.64,2.58,0.00
0.00,0.73,-0.02,-0.00,0.25,21.92,1.26,0.25,4.72,0.27,0.50,20.64,2.58,0.00
0.00,0.73,19.92,0.00,0.25,21.92,1.26,0.25,4.72,0.27,0.50,20.64,2.58,0.00
-1.00,0.73,-24.98,6.25,0.25,21.92,1.26,0.25,4.72,0.27,-0.00,20.64,-0.00,0.00
-0.50,0.84,-17.46,2.18,0.25,21.92,1.26,0.25,4.72,0.27,0.50,20.64,2.58,0.00
0.00,0.90,16.50,0.00,0.25,21.92,1.26,0.25,4.72,0.27,0.50,20.64,2.58,0.00
0.75,0.90,57.42,9.93,0.25,21.92,1.26,0.00,4.72,0.00,0.50,20.64,2.58,0.00
-1.00,0.81,-29.92,7.48,0.25,21.92,1.26,0.25,4.72,0.27,-0.00,20.64,-0.00,0.00
-0.50,0.92,-0.09,0.01,0.25,21.92,1.26,0.25,4.72,0.27,0.50,20.64,2.58,0.00
0.00,0.98,26.37,0.00,0.25,21.92,1.26,0.25,4.72,0.27,0.50,20.64,2.58,0.00
0.75,0.98,69.91,12.09,0.25,21.92,1.26,0.00,4.72,0.00,0.50,20.64,2.58,0.00
-0.45,0.89,6.68,-0.74,0.25,21.92,1.26,0.25,4.72,0.27,0.50,20.64,2.58,0.00
-0.50,0.94,5.10,-0.64,0.25,21.92,1.26,0.25,4.72,0.27,0.50,20.64,2.58,0.00
0.12,0.99,59.91,1.71,0.25,21.92,1.26,0.25,4.72,0.27,0.50,20.64,2.58,0.00
0.75,0.98,82.44,14.25,0.25,21.92,1.26,0.00,4.72,0.00,0.50,20.64,2.58,0.00
0.00,0.89,34.29,0.00,0.25,14.12,0.81,0.25,7.04,0.41,0.50,8.76,1.09,0.00
0.00,0.89,57.41,0.00,0.25,14.12,0.81,0.25,7.04,0.41,0.50,8.76,1.09,0.00
0.00,0.89,62.42,0.00,0.25,14.12,0.81,0.25,7.04,0.41,0.50,8.76,1.09,0.00
0.03,0.89,62.43,0.47,0.25,14.12,0.81,0.25,7.04,0.41,0.50,8.76,1.09,0.00
0.00,0.88,50.09,0.00,0.25,14.12,0.81,0.25,7.04,0.41,0.50,8.76,1.09,0.00
0.00,0.88,54.22,0.00,0.25,14.12,0.81,0.25,7.04,0.41,0.50,8.76,1.09,0.00
0.00,0.88,54.91,0.00,0.25,14.12,0.81,0.25,7.04,0.41,0.50,8.76,1.09,0.00
0.00,0.88,52.43,0.00,0.25,14.12,0.81,0.25,7.04,0.41,0.50,8.76,1.09,0.00
0.00,0.88,54.90,0.00,0.25,14.12,0.81,0.25,7.04,0.41,0.50,8.76,1.09,0.00
0.00,0.88,38.47,0.00,0.25,14.12,0.81,0.25,7.04,0.41,0.50,8.76,1.09,0.00
0.00,0.88,42.91,0.00,0.25,14.12,0.81,0.25,7.04,0.41,0.50,8.76,1.09,0.00
0.00,0.88,54.90,0.00,0.25,14.12,0.81,0.25,7.04,0.41,0.50,8.76,1.09,0.00
-0.50,0.88,20.10,-2.51,0.25,14.12,0.81,0.25,7.04,0.41,0.50,8.76,1.09,0.00
0.00,0.94,39.23,0.00,0.25,14.12,0.81,0.25,7.04,0.41,0.50,8.76,1.09,0.00
0.00,0.94,52.40,0.00,0.25,14.12,0.81,0.25,7.04,0.41,0.50,8.76,1.09,0.00
