BattSchedule_MW,SOC_percent,EnergyPriceDA_€perMWh,EnergyProfit_€,FCRCapacity,FCRPrice_€perMW,FCRRev_€,aFRR_UpCapacity,aFRR_UpPrice_€perMW,aFRR_UpRev_€,aFRR_DownCapacity,aFRR_DownPrice_€perMW,aFRR_DownRev_€,CapacityObligation
0.00,0.59,14.91,0.00,0.25,26.12,1.51,0.25,4.68,0.27,0.50,19.76,2.47,0.00
0.00,0.59,14.91,0.00,0.25,26.12,1.51,0.25,4.68,0.27,0.50,19.76,2.47,0.00
0.00,0.59,0.00,0.00,0.25,26.12,1.51,0.25,4.68,0.27,0.50,19.76,2.47,0.00
0.00,0.59,-0.05,-0.00,0.25,26.12,1.51,0.25,4.68,0.27,0.50,19.76,2.47,0.00
-0.50,0.59,-22.75,2.84,0.25,26.12,1.51,0.25,4.68,0.27,0.50,19.76,2.47,0.00
-1.00,0.62,-44.90,11.22,0.25,26.12,1.51,0.25,4.68,0.27,-0.00,19.76,-0.00,0.00
-0.23,0.67,-4.95,0.29,0.25,26.12,1.51,0.25,4.68,0.27,0.50,19.76,2.47,0.00
0.00,0.69,-0.09,-0.00,0.25,26.12,1.51,0.25,4.68,0.27,0.50,19.76,2.47,0.00
1.00,0.69,49.90,11.50,-0.00,26.12,-0.00,0.00,4.68,0.00,0.50,19.76,2.47,0.00
0.00,0.63,-0.07,-0.00,0.25,17.20,0.99,0.25,6.32,0.36,0.50,13.08,1.64,0.00
0.00,0.63,-0.06,-0.00,0.25,17.20,0.99,0.25,6.32,0.36,0.50,13.08,1.64,0.00
-0.50,0.63,-9.91,1.24,0.25,17.20,0.99,0.25,6.32,0.36,0.50,13.08,1.64,0.00
0.00,0.65,-4.68,-0.00,0.25,17.20,0.99,0.25,6.32,0.36,0.50,13.08,1.64,0.00
-0.50,0.65,-14.92,1.86,0.25,17.20,0.99,0.25,6.32,0.36,0.50,13.08,1.64,0.00
-0.50,0.68,-14.92,1.86,0.25,17.20,0.99,0.25,6.32,0.36,0.50,13.08,1.64,0.00
0.00,0.71,-0.10,-0.00,0.25,17.20,0.99,0.25,6.32,0.36,0.50,13.08,1.64,0.00
0.00,0.71,11.62,0.00,0.25,17.20,0.99,0.25,6.32,0.36,0.50,13.08,1.64,0.00
-0.50,0.71,-17.44,2.18,0.25,17.20,0.99,0.25,6.32,0.36,0.50,13.08,1.64,0.00
-1.00,0.74,-19.91,4.98,0.25,17.20,0.99,0.25,6.32,0.36,-0.00,13.08,-0.00,0.00
0.00,0.80,13.18,0.00,0.25,17.20,0.99,0.25,6.32,0.36,0.50,13.08,1.64,0.00
0.00,0.80,-0.01,-0.00,0.25,17.20,0.99,0.25,6.32,0.36,0.50,13.08,1.64,0.00
0.00,0.80,8.89,0.00,0.25,17.20,0.99,0.25,6.32,0.36,0.50,13.08,1.64,0.00
0.00,0.80,-0.10,-0.00,0.25,17.20,0.99,0.25,6.32,0.36,0.50,13.08,1.64,0.00
-0.50,0.80,-17.41,2.18,0.25,17.20,0.99,0.25,6.32,0.36,0.50,13.08,1.64,0.00
-0.50,0.83,-17.42,2.18,0.25,17.20,0.99,0.25,6.32,0.36,0.50,13.08,1.64,0.00
-0.50,0.85,-7.20,0.90,0.25,19.40,1.12,0.25,4.12,0.24,0.50,15.04,1.88,0.00
0.00,0.88,-0.07,-0.00,0.25,19.40,1.12,0.25,4.12,0.24,0.50,15.04,1.88,0.00
0.00,0.88,-0.07,-0.00,0.25,19.40,1.12,0.25,4.12,0.24,0.50,15.04,1.88,0.00
-0.50,0.88,-17.42,2.18,0.25,19.40,1.12,0.25,4.12,0.24,0.50,15.04,1.88,0.00
-0.50,0.91,-19.90,2.49,0.25,19.40,1.12,0.25,4.12,0.24,0.50,15.04,1.88,0.00
-0.50,0.94,-7.44,0.93,0.25,19.40,1.12,0.25,4.12,0.24,0.50,15.04,1.88,0.00
0.00,0.97,-0.07,-0.00,0.25,19.40,1.12,0.25,4.12,0.24,0.50,15.04,1.88,0.00
0.00,0.97,-0.07,-0.00,0.25,19.40,1.12,0.25,4.12,0.24,0.50,15.04,1.88,0.00
0.00,0.97,12.18,0.00,0.25,19.40,1.12,0.25,4.12,0.24,0.50,15.04,1.88,0.00
0.00,0.97,-0.05,-0.00,0.25,19.40,1.12,0.25,4.12,0.24,0.50,15.04,1.88,0.00
-0.50,0.97,-14.93,1.87,0.25,19.40,1.12,0.25,4.12,0.24,0.50,15.04,1.88,0.00
-0.00,1.00,-4.91,0.00,0.25,19.40,1.12,0.25,4.12,0.24,0.50,15.04,1.88,0.00
-0.00,1.00,-0.07,0.00,0.25,19.40,1.12,0.25,4.12,0.24,0.50,15.04,1.88,0.00
-0.00,1.00,-0.03,0.00,0.25,19.40,1.12,0.25,4.12,0.24,0.50,15.04,1.88,0.00
0.00,1.00,2.60,0.00,0.25,19.40,1.12,0.25,4.12,0.24,0.50,15.04,1.88,0.00
0.46,1.00,21.45,2.26,0.25,19.40,1.12,0.25,4.12,0.24,0.50,15.04,1.88,0.00
-0.50,0.97,-0.01,0.00,0.25,18.12,1.04,0.25,11.36,0.65,0.50,5.84,0.73,0.00
-0.00,1.00,2.60,-0.00,0.25,18.12,1.04,0.25,11.36,0.65,0.50,5.84,0.73,0.00
0.00,1.00,20.10,0.00,0.25,18.12,1.04,0.25,11.36,0.65,0.50,5.84,0.73,0.00
1.00,1.00,80.97,18.66,-0.00,18.12,-0.00,0.00,11.36,0.00,0.10,5.84,0.14,0.00
-1.00,0.93,7.59,-1.90,0.25,18.12,1.04,0.25,11.36,0.65,-0.00,5.84,-0.00,0.00
-0.10,0.99,17.59,-0.43,0.25,18.12,1.04,0.25,11.36,0.65,0.50,5.84,0.73,0.00
0.50,1.00,54.31,6.26,0.25,18.12,1.04,0.25,11.36,0.65,0.50,5.84,0.73,0.00
1.00,0.97,84.90,19.57,-0.00,18.12,-0.00,0.00,11.36,0.00,0.50,5.84,0.73,0.00
1.00,0.90,77.41,17.84,-0.00,18.12,-0.00,0.00,11.36,0.00,0.50,5.84,0.73,0.00
0.00,0.84,27.59,0.00,0.25,18.12,1.04,0.25,11.36,0.65,0.50,5.84,0.73,0.00
0.00,0.84,32.59,0.00,0.25,18.12,1.04,0.25,11.36,0.65,0.50,5.84,0.73,0.00
0.00,0.84,27.58,0.00,0.25,18.12,1.04,0.25,11.36,0.65,0.50,5.84,0.73,0.00
0.00,0.84,30.09,0.00,0.25,18.12,1.04,0.25,11.36,0.65,0.50,5.84,0.73,0.00
1.00,0.84,71.08,16.38,-0.00,18.12,-0.00,0.00,11.36,0.00,0.50,5.84,0.73,0.00
0.00,0.78,25.09,0.00,0.25,18.12,1.04,0.25,11.36,0.65,0.50,5.84,0.73,0.00
0.00,0.78,25.05,0.00,0.25,18.12,1.04,0.25,11.36,0.65,0.50,5.84,0.73,0.00
0.00,0.78,30.07,0.00,0.25,20.00,1.15,0.25,8.16,0.47,0.50,8.24,1.03,0.00
1.00,0.78,79.92,18.42,-0.00,20.00,-0.00,0.00,8.16,0.00,0.50,8.24,1.03,0.00
0.50,0.72,46.43,5.35,0.25,20.00,1.15,0.25,8.16,0.47,0.50,8.24,1.03,0.00
0.00,0.69,20.10,0.00,0.25,20.00,1.15,0.25,8.16,0.47,0.50,8.24,1.03,0.00
1.00,0.69,79.90,18.42,-0.00,20.00,-0.00,0.00,8.16,0.00,0.50,8.24,1.03,0.00
0.00,0.63,20.09,0.00,0.25,20.00,1.15,0.25,8.16,0.47,0.50,8.24,1.03,0.00
0.00,0.63,35.29,0.00,0.25,20.00,1.15,0.25,8.16,0.47,0.50,8.24,1.03,0.00
-0.50,0.63,15.10,-1.89,0.25,20.00,1.15,0.25,8.16,0.47,0.50,8.24,1.03,0.00
1.00,0.65,79.91,18.42,-0.00,20.00,-0.00,0.00,8.16,0.00,0.50,8.24,1.03,0.00
0.00,0.59,32.72,0.00,0.25,20.00,1.15,0.25,8.16,0.47,0.50,8.24,1.03,0.00
-0.50,0.59,15.07,-1.88,0.25,20.00,1.15,0.25,8.16,0.47,0.50,8.24,1.03,0.00
-1.00,0.62,10.08,-2.52,0.25,20.00,1.15,0.25,8.16,0.47,0.00,8.24,0.00,0.00
1.00,0.68,74.90,17.26,-0.00,20.00,-0.00,0.00,8.16,0.00,0.50,8.24,1.03,0.00
-0.50,0.62,15.07,-1.88,0.25,20.00,1.15,0.25,8.16,0.47,0.50,8.24,1.03,0.00
-1.00,0.64,10.08,-2.52,0.25,20.00,1.15,0.25,8.16,0.47,0.00,8.24,0.00,0.00
-1.00,0.70,5.05,-1.26,0.25,20.00,1.15,0.25,8.16,0.47,-0.00,8.24,-0.00,0.00
1.00,0.76,74.93,17.27,-0.00,23.52,-0.00,0.00,4.72,0.00,0.50,18.12,2.27,0.00
0.75,0.70,56.11,9.70,0.25,23.52,1.36,0.00,4.72,0.00,0.50,18.12,2.27,0.00
-0.50,0.65,7.59,-0.95,0.25,23.52,1.36,0.25,4.72,0.27,0.50,18.12,2.27,0.00
-0.50,0.68,5.07,-0.63,0.25,23.52,1.36,0.25,4.72,0.27,0.50,18.12,2.27,0.00
0.75,0.71,67.42,11.65,0.25,23.52,1.36,0.00,4.72,0.00,0.50,18.12,2.27,0.00
-0.50,0.66,10.09,-1.26,0.25,23.52,1.36,0.25,4.72,0.27,0.50,18.12,2.27,0.00
0.00,0.69,40.84,0.00,0.25,23.52,1.36,0.25,4.72,0.27,0.50,18.12,2.27,0.00
-1.00,0.69,-0.01,0.00,0.25,23.52,1.36,0.25,4.72,0.27,-0.00,18.12,-0.00,0.00
0.00,0.75,42.88,0.00,0.25,23.52,1.36,0.25,4.72,0.27,0.50,18.12,2.27,0.00
-0.50,0.75,5.10,-0.64,0.25,23.52,1.36,0.25,4.72,0.27,0.50,18.12,2.27,0.00
0.75,0.78,54.90,9.49,0.25,23.52,1.36,0.00,4.72,0.00,0.50,18.12,2.27,0.00
-1.00,0.73,0.09,-0.02,0.25,23.52,1.36,0.25,4.72,0.27,-0.00,18.12,-0.00,0.00
0.00,0.79,30.18,0.00,0.25,23.52,1.36,0.25,4.72,0.27,0.50,18.12,2.27,0.00
-0.50,0.79,2.58,-0.32,0.25,23.52,1.36,0.25,4.72,0.27,0.50,18.12,2.27,0.00
-0.50,0.81,2.57,-0.32,0.25,23.52,1.36,0.25,4.72,0.27,0.50,18.12,2.27,0.00
0.75,0.84,54.91,9.49,0.25,23.52,1.36,0.00,4.72,0.00,0.50,18.12,2.27,0.00
-1.00,0.80,2.57,-0.64,0.25,24.52,1.41,0.25,4.76,0.27,-0.00,16.92,-0.00,0.00
-0.64,0.85,2.58,-0.41,0.25,24.52,1.41,0.25,4.76,0.27,0.36,16.92,1.53,0.00
0.00,0.89,27.41,0.00,0.25,24.52,1.41,0.25,4.76,0.27,0.50,16.92,2.12,0.00
0.75,0.89,57.45,9.93,0.25,24.52,1.41,0.00,4.76,0.00,0.50,16.92,2.12,0.00
-1.00,0.84,-24.98,6.25,0.25,24.52,1.41,0.25,4.76,0.27,-0.00,16.92,-0.00,0.00
-1.00,0.90,-0.06,0.02,0.25,24.52,1.41,0.25,4.76,0.27,-0.00,16.92,-0.00,0.00
-0.50,0.96,5.09,-0.64,0.25,24.52,1.41,0.25,4.76,0.27,0.50,16.92,2.12,0.00
1.00,0.99,152.11,35.06,-0.00,24.52,-0.00,0.00,4.76,0.00,0.50,16.92,2.12,0.00
-1.00,0.92,-4.90,1.23,0.25,24.52,1.41,0.25,4.76,0.27,-0.00,16.92,-0.00,0.00
-0.29,0.98,37.54,-2.72,0.25,24.52,1.41,0.25,4.76,0.27,0.50,16.92,2.12,0.00
0.00,1.00,69.91,0.00,0.25,24.52,1.41,0.25,4.76,0.27,0.50,16.92,2.12,0.00
0.50,1.00,84.92,9.79,0.25,24.52,1.41,0.25,4.76,0.27,0.50,16.92,2.12,0.00
0.00,0.97,54.94,0.00,0.25,24.52,1.41,0.25,4.76,0.27,0.50,16.92,2.12,0.00
0.00,0.97,69.97,0.00,0.25,24.52,1.41,0.25,4.76,0.27,0.50,16.92,2.12,0.00
0.50,0.97,84.97,9.79,0.25,24.52,1.41,0.25,4.76,0.27,0.50,16.92,2.12,0.00
1.00,0.93,110.05,25.37,-0.00,24.52,-0.00,0.00,4.76,0.00,0.50,16.92,2.12,0.00
-1.00,0.87,20.10,-5.03,0.25,16.76,0.97,0.25,7.32,0.42,-0.00,9.44,-0.00,0.00
0.50,0.93,82.41,9.50,0.25,16.76,0.97,0.25,7.32,0.42,0.50,9.44,1.18,0.00
0.00,0.90,71.16,0.00,0.25,16.76,0.97,0.25,7.32,0.42,0.50,9.44,1.18,0.00
0.75,0.90,92.41,15.97,0.25,16.76,0.97,0.00,7.32,0.00,0.50,9.44,1.18,0.00
0.50,0.85,84.90,9.78,0.25,16.76,0.97,0.25,7.32,0.42,0.50,9.44,1.18,0.00
0.00,0.82,79.93,0.00,0.25,16.76,0.97,0.25,7.32,0.42,0.50,9.44,1.18,0.00
0.50,0.82,87.41,10.07,0.25,16.76,0.97,0.25,7.32,0.42,0.50,9.44,1.18,0.00
0.66,0.79,89.92,13.68,0.25,16.76,0.97,0.09,7.32,0.15,0.50,9.44,1.18,0.00
0.00,0.75,74.98,0.00,0.25,16.76,0.97,0.25,7.32,0.42,0.50,9.44,1.18,0.00
0.50,0.75,87.42,10.07,0.25,16.76,0.97,0.25,7.32,0.42,0.50,9.44,1.18,0.00
0.50,0.72,89.92,10.36,0.25,16.76,0.97,0.25,7.32,0.42,0.50,9.44,1.18,0.00
0.50,0.69,89.92,10.36,0.25,16.76,0.97,0.25,7.32,0.42,0.50,9.44,1.18,0.00
0.75,0.65,89.95,15.55,0.25,16.76,0.97,0.00,7.32,0.00,0.50,9.44,1.18,0.00
0.50,0.61,87.42,10.07,0.25,16.76,0.97,0.25,7.32,0.42,0.50,9.44,1.18,0.00
0.50,0.58,87.42,10.07,0.25,16.76,0.97,0.25,7.32,0.42,0.50,9.44,1.18,0.00
-0.50,0.54,44.00,-5.50,0.25,16.76,0.97,0.25,7.32,0.42,0.50,9.44,1.18,0.00
0.75,0.57,89.90,15.54,0.25,14.80,0.85,0.00,4.60,0.00,0.50,10.88,1.36,0.00
0.75,0.53,87.42,15.11,0.25,14.80,0.85,0.00,4.60,0.00,0.50,10.88,1.36,0.00
0.50,0.48,84.91,9.79,0.25,14.80,0.85,0.25,4.60,0.27,0.50,10.88,1.36,0.00
-1.00,0.45,27.59,-6.90,0.25,14.80,0.85,0.25,4.60,0.27,-0.00,10.88,-0.00,0.00
0.00,0.51,69.88,0.00,0.25,14.80,0.85,0.25,4.60,0.27,0.50,10.88,1.36,0.00
-1.00,0.51,30.10,-7.53,0.25,14.80,0.85,0.25,4.60,0.27,-0.00,10.88,-0.00,0.00
0.50,0.56,82.42,9.50,0.25,14.80,0.85,0.25,4.60,0.27,0.50,10.88,1.36,0.00
0.00,0.53,79.91,0.00,0.25,14.80,0.85,0.25,4.60,0.27,0.50,10.88,1.36,0.00
0.50,0.53,82.43,9.50,0.25,14.80,0.85,0.25,4.60,0.27,0.50,10.88,1.36,0.00
0.50,0.50,82.42,9.50,0.25,14.80,0.85,0.25,4.60,0.27,0.50,10.88,1.36,0.00
-1.00,0.47,30.09,-7.52,0.25,14.80,0.85,0.25,4.60,0.27,-0.00,10.88,-0.00,0.00
0.00,0.53,66.76,0.00,0.25,14.80,0.85,0.25,4.60,0.27,0.50,10.88,1.36,0.00
0.00,0.53,65.55,0.00,0.25,14.80,0.85,0.25,4.60,0.27,0.50,10.88,1.36,0.00
0.50,0.53,82.41,9.50,0.25,14.80,0.85,0.25,4.60,0.27,0.50,10.88,1.36,0.00
0.75,0.49,87.40,15.11,0.25,14.80,0.85,0.00,4.60,0.00,0.50,10.88,1.36,0.00
-0.50,0.45,42.58,-5.32,0.25,14.80,0.85,0.25,4.60,0.27,0.50,10.88,1.36,0.00
0.00,0.48,79.93,0.00,0.25,15.00,0.86,0.25,11.32,0.65,0.50,5.20,0.65,0.00
0.50,0.48,87.41,10.07,0.25,15.00,0.86,0.25,11.32,0.65,0.50,5.20,0.65,0.00
0.00,0.44,65.26,0.00,0.25,15.00,0.86,0.25,11.32,0.65,0.50,5.20,0.65,0.00
0.00,0.44,73.41,0.00,0.25,15.00,0.86,0.25,11.32,0.65,0.50,5.20,0.65,0.00
0.00,0.44,71.68,0.00,0.25,15.00,0.86,0.25,11.32,0.65,0.50,5.20,0.65,0.00
-1.00,0.44,42.60,-10.65,0.25,15.00,0.86,0.25,11.32,0.65,-0.00,5.20,-0.00,0.00
1.00,0.50,102.40,23.60,-0.00,15.00,-0.00,0.00,11.32,0.00,0.50,5.20,0.65,0.00
1.00,0.44,107.41,24.76,-0.00,15.00,-0.00,0.00,11.32,0.00,0.50,5.20,0.65,0.00
1.00,0.38,99.94,23.04,-0.00,15.00,-0.00,0.00,11.32,0.00,0.50,5.20,0.65,0.00
0.00,0.32,76.19,0.00,0.25,15.00,0.86,0.25,11.32,0.65,0.50,5.20,0.65,0.00
1.00,0.32,99.90,23.03,-0.00,15.00,-0.00,0.00,11.32,0.00,0.50,5.20,0.65,0.00
-0.50,0.25,47.58,-5.95,0.25,15.00,0.86,0.25,11.32,0.65,0.50,5.20,0.65,0.00
1.00,0.28,104.93,24.19,-0.00,15.00,-0.00,0.00,11.32,0.00,0.50,5.20,0.65,0.00
1.00,0.22,100.35,23.13,-0.00,15.00,-0.00,0.00,11.32,0.00,0.50,5.20,0.65,0.00
-1.00,0.16,45.07,-11.27,0.25,15.00,0.86,0.25,11.32,0.65,0.00,5.20,0.00,0.00
-1.00,0.22,40.02,-10.01,0.25,15.00,0.86,0.25,11.32,0.65,-0.00,5.20,-0.00,0.00
1.00,0.27,129.97,29.96,-0.00,14.28,-0.00,0.00,7.84,0.00,0.50,7.80,0.97,0.00
1.00,0.21,97.48,22.47,0.00,14.28,0.00,0.00,7.84,0.00,0.50,7.80,0.97,0.00
-0.50,0.15,44.56,-5.57,0.25,14.28,0.82,0.25,7.84,0.45,0.50,7.80,0.97,0.00
-1.00,0.18,30.08,-7.52,0.25,14.28,0.82,0.25,7.84,0.45,-0.00,7.80,-0.00,0.00
1.00,0.24,97.43,22.46,0.00,14.28,0.00,0.00,7.84,0.00,0.50,7.80,0.97,0.00
0.00,0.17,79.07,0.00,0.25,14.28,0.82,0.25,7.84,0.45,0.50,7.80,0.97,0.00
0.50,0.17,82.40,9.50,0.25,14.28,0.82,0.25,7.84,0.45,0.50,7.80,0.97,0.00
-1.00,0.14,25.09,-6.27,0.25,14.28,0.82,0.25,7.84,0.45,-0.00,7.80,-0.00,0.00
1.00,0.20,119.97,27.65,-0.00,14.28,-0.00,0.00,7.84,0.00,0.50,7.80,0.97,0.00
0.50,0.14,84.95,9.79,0.25,14.28,0.82,0.25,7.84,0.45,0.50,7.80,0.97,0.00
-0.80,0.11,25.10,-5.02,0.25,14.28,0.82,0.25,7.84,0.45,0.20,7.80,0.39,0.00
-1.00,0.15,20.09,-5.02,0.25,14.28,0.82,0.25,7.84,0.45,-0.00,7.80,-0.00,0.00
1.00,0.21,87.44,20.15,0.00,14.28,0.00,0.00,7.84,0.00,0.50,7.80,0.97,0.00
0.75,0.15,79.92,13.82,0.25,14.28,0.82,0.00,7.84,0.00,0.50,7.80,0.97,0.00
0.00,0.10,57.56,0.00,0.25,14.28,0.82,0.25,7.84,0.45,0.50,7.80,0.97,0.00
-0.50,0.10,15.08,-1.88,0.25,14.28,0.82,0.25,7.84,0.45,0.50,7.80,0.97,0.00
0.00,0.13,44.91,0.00,0.25,23.60,1.36,0.25,4.56,0.26,0.50,24.16,3.02,0.00
-0.50,0.13,0.08,-0.01,0.25,23.60,1.36,0.25,4.56,0.26,0.50,24.16,3.02,0.00
-0.50,0.16,-0.06,0.01,0.25,23.60,1.36,0.25,4.56,0.26,0.50,24.16,3.02,0.00
-1.00,0.19,-22.28,5.57,0.25,23.60,1.36,0.25,4.56,0.26,0.00,24.16,0.00,0.00
-0.50,0.24,14.43,-1.80,0.25,23.60,1.36,0.25,4.56,0.26,0.50,24.16,3.02,0.00
-0.50,0.27,-0.02,0.00,0.25,23.60,1.36,0.25,4.56,0.26,0.50,24.16,3.02,0.00
-0.50,0.30,-0.07,0.01,0.25,23.60,1.36,0.25,4.56,0.26,0.50,24.16,3.02,0.00
-0.50,0.33,-0.08,0.01,0.25,23.60,1.36,0.25,4.56,0.26,0.50,24.16,3.02,0.00
-0.50,0.36,2.09,-0.26,0.25,23.60,1.36,0.25,4.56,0.26,0.50,24.16,3.02,0.00
-0.50,0.39,-0.03,0.00,0.25,23.60,1.36,0.25,4.56,0.26,0.50,24.16,3.02,0.00
-0.50,0.42,-0.03,0.00,0.25,23.60,1.36,0.25,4.56,0.26,0.50,24.16,3.02,0.00
-0.50,0.44,-0.06,0.01,0.25,23.60,1.36,0.25,4.56,0.26,0.50,24.16,3.02,0.00
-0.50,0.47,-0.04,0.01,0.25,23.60,1.36,0.25,4.56,0.26,0.50,24.16,3.02,0.00
-0.50,0.50,-0.07,0.01,0.25,23.60,1.36,0.25,4.56,0.26,0.50,24.16,3.02,0.00
-0.50,0.53,-0.07,0.01,0.25,23.60,1.36,0.25,4.56,0.26,0.50,24.16,3.02,0.00
-0.50,0.56,-0.06,0.01,0.25,23.60,1.36,0.25,4.56,0.26,0.50,24.16,3.02,0.00
-1.00,0.59,-0.08,0.02,0.25,21.92,1.26,0.25,4.72,0.27,0.00,20.64,0.00,0.00
-1.00,0.64,-17.30,4.33,0.25,21.92,1.26,0.25,4.72,0.27,0.00,20.64,0.00,0.00
-0.86,0.70,-0.02,0.00,0.25,21.92,1.26,0.25,4.72,0.27,0.14,20.64,0.73,0.00
-0.50,0.75,19.92,-2.49,0.25,21.92,1.26,0.25,4.72,0.27,0.50,20.64,2.58,0.00
-1.00,0.78,-24.98,6.25,0.25,21.92,1.26,0.25,4.72,0.27,-0.00,20.64,-0.00,0.00
-1.00,0.84,-17.46,4.37,0.25,21.92,1.26,0.25,4.72,0.27,0.00,20.64,0.00,0.00
-0.50,0.89,16.50,-2.06,0.25,21.92,1.26,0.25,4.72,0.27,0.50,20.64,2.58,0.00
0.75,0.92,57.42,9.93,0.25,21.92,1.26,0.00,4.72,0.00,0.50,20.64,2.58,0.00
-1.00,0.88,-29.92,7.48,0.25,21.92,1.26,0.25,4.72,0.27,-0.00,20.64,-0.00,0.00
-1.00,0.93,-0.09,0.02,0.25,21.92,1.26,0.25,4.72,0.27,0.00,20.64,0.00,0.00
0.00,0.99,26.37,0.00,0.25,21.92,1.26,0.25,4.72,0.27,0.50,20.64,2.58,0.00
0.79,0.99,69.91,12.75,0.21,21.92,1.06,0.00,4.72,0.00,0.50,20.64,2.58,0.00
-0.50,0.94,6.68,-0.83,0.25,21.92,1.26,0.25,4.72,0.27,0.50,20.64,2.58,0.00
-0.50,0.97,5.10,-0.64,0.25,21.92,1.26,0.25,4.72,0.27,0.50,20.64,2.58,0.00
0.50,1.00,59.91,6.90,0.25,21.92,1.26,0.25,4.72,0.27,0.50,20.64,2.58,0.00
1.00,0.97,82.44,19.00,0.00,21.92,0.00,0.00,4.72,0.00,0.50,20.64,2.58,0.00
0.00,0.90,34.29,0.00,0.25,14.12,0.81,0.25,7.04,0.41,0.50,8.76,1.09,0.00
0.50,0.90,57.41,6.62,0.25,14.12,0.81,0.25,7.04,0.41,0.50,8.76,1.09,0.00
0.50,0.87,62.42,7.19,0.25,14.12,0.81,0.25,7.04,0.41,0.50,8.76,1.09,0.00
0.50,0.84,62.43,7.19,0.25,14.12,0.81,0.25,7.04,0.41,0.50,8.76,1.09,0.00
0.00,0.81,50.09,0.00,0.25,14.12,0.81,0.25,7.04,0.41,0.50,8.76,1.09,0.00
0.00,0.81,54.22,0.00,0.25,14.12,0.81,0.25,7.04,0.41,0.50,8.76,1.09,0.00
0.00,0.81,54.91,0.00,0.25,14.12,0.81,0.25,7.04,0.41,0.50,8.76,1.09,0.00
0.00,0.81,52.43,0.00,0.25,14.12,0.81,0.25,7.04,0.41,0.50,8.76,1.09,0.00
0.00,0.81,54.90,0.00,0.25,14.12,0.81,0.25,7.04,0.41,0.50,8.76,1.09,0.00
0.00,0.81,38.47,0.00,0.25,14.12,0.81,0.25,7.04,0.41,0.50,8.76,1.09,0.00
0.00,0.81,42.91,0.00,0.25,14.12,0.81,0.25,7.04,0.41,0.50,8.76,1.09,0.00
0.00,0.81,54.90,0.00,0.25,14.12,0.81,0.25,7.04,0.41,0.50,8.76,1.09,0.00
-1.00,0.81,20.10,-5.03,0.25,14.12,0.81,0.25,7.04,0.41,-0.00,8.76,-0.00,0.00
0.00,0.87,39.23,0.00,0.25,14.12,0.81,0.25,7.04,0.41,0.50,8.76,1.09,0.00
