BattSchedule_MW,SOC_percent,EnergyPriceDA_€perMWh,EnergyProfit_€,FCRCapacity,FCRPrice_€perMW,FCRRev_€,aFRR_UpCapacity,aFRR_UpPrice_€perMW,aFRR_UpRev_€,aFRR_DownCapacity,aFRR_DownPrice_€perMW,aFRR_DownRev_€,CapacityObligation
1.00,0.66,125.69,28.97,-0.00,17.84,-0.00,0.00,2.12,0.00,0.50,11.12,1.39,0.00
-0.50,0.53,-29.91,3.74,0.25,17.84,1.03,0.25,2.12,0.12,0.50,11.12,1.39,0.00
-0.50,0.59,-29.92,3.74,0.25,17.84,1.03,0.25,2.12,0.12,0.50,11.12,1.39,0.00
1.00,0.65,136.41,31.44,-0.00,17.84,-0.00,0.00,2.12,0.00,0.50,11.12,1.39,0.00
-0.50,0.53,-29.94,3.74,0.25,17.84,1.03,0.25,2.12,0.12,0.50,11.12,1.39,0.00
-0.50,0.58,-29.95,3.74,0.25,17.84,1.03,0.25,2.12,0.12,0.50,11.12,1.39,0.00
-0.50,0.64,-29.97,3.75,0.25,17.84,1.03,0.25,2.12,0.12,0.50,11.12,1.39,0.00
1.00,0.70,168.30,38.79,-0.00,17.84,-0.00,0.00,2.12,0.00,0.50,11.12,1.39,0.00
-0.50,0.57,-29.93,3.74,0.25,17.84,1.03,0.25,2.12,0.12,0.50,11.12,1.39,0.00
-0.50,0.63,-29.93,3.74,0.25,17.84,1.03,0.25,2.12,0.12,0.50,11.12,1.39,0.00
-0.50,0.69,-29.93,3.74,0.25,17.84,1.03,0.25,2.12,0.12,0.50,11.12,1.39,0.00
1.00,0.75,271.20,62.51,-0.00,17.84,-0.00,0.00,2.12,0.00,0.50,11.12,1.39,0.00
0.00,0.62,-29.90,-0.00,0.25,17.84,1.03,0.25,2.12,0.12,0.50,11.12,1.39,0.00
0.00,0.62,-29.90,-0.00,0.25,17.84,1.03,0.25,2.12,0.12,0.50,11.12,1.39,0.00
0.00,0.62,-29.90,-0.00,0.25,17.84,1.03,0.25,2.12,0.12,0.50,11.12,1.39,0.00
0.00,0.62,-29.90,-0.00,0.25,15.48,0.89,0.25,9.28,0.53,0.50,8.76,1.09,0.00
0.00,0.62,-29.90,-0.00,0.25,15.48,0.89,0.25,9.28,0.53,0.50,8.76,1.09,0.00
0.00,0.62,-29.90,-0.00,0.25,15.48,0.89,0.25,9.28,0.53,0.50,8.76,1.09,0.00
1.00,0.62,279.26,64.37,-0.00,15.48,-0.00,0.00,9.28,0.00,0.50,8.76,1.09,0.00
-0.50,0.50,-30.00,3.75,0.25,15.48,0.89,0.25,9.28,0.53,0.50,8.76,1.09,0.00
-0.50,0.56,-30.00,3.75,0.25,15.48,0.89,0.25,9.28,0.53,0.50,8.76,1.09,0.00
0.00,0.61,-29.90,-0.00,0.25,15.48,0.89,0.25,9.28,0.53,0.50,8.76,1.09,0.00
1.00,0.61,480.14,110.67,-0.00,15.48,-0.00,0.00,9.28,0.00,0.00,8.76,0.00,0.00
-0.50,0.49,-30.00,3.75,0.25,15.48,0.89,0.25,9.28,0.53,0.50,8.76,1.09,0.00
0.00,0.55,-29.90,-0.00,0.25,15.48,0.89,0.25,9.28,0.53,0.50,8.76,1.09,0.00
0.00,0.55,-29.90,-0.00,0.25,15.48,0.89,0.25,9.28,0.53,0.50,8.76,1.09,0.00
1.00,0.55,499.90,115.22,-0.00,15.48,-0.00,0.00,9.28,0.00,0.00,8.76,0.00,0.00
0.00,0.42,-29.90,-0.00,0.25,15.48,0.89,0.25,9.28,0.53,0.50,8.76,1.09,0.00
0.00,0.42,-29.90,-0.00,0.25,15.48,0.89,0.25,9.28,0.53,0.50,8.76,1.09,0.00
1.00,0.42,376.56,86.79,-0.00,15.48,-0.00,0.00,9.28,0.00,0.00,8.76,0.00,0.00
0.00,0.30,-29.90,-0.00,0.25,15.48,0.89,0.25,9.28,0.53,0.50,8.76,1.09,0.00
1.00,0.30,277.06,63.86,-0.00,14.88,-0.00,0.00,7.44,0.00,0.50,11.96,1.50,0.00
0.00,0.17,-29.90,-0.00,0.25,14.88,0.86,0.25,7.44,0.43,0.50,11.96,1.50,0.00
-0.50,0.17,-30.00,3.75,0.25,14.88,0.86,0.25,7.44,0.43,0.50,11.96,1.50,0.00
-0.50,0.23,-30.00,3.75,0.25,14.88,0.86,0.25,7.44,0.43,0.50,11.96,1.50,0.00
1.00,0.29,253.71,58.48,-0.00,14.88,-0.00,0.00,7.44,0.00,0.50,11.96,1.50,0.00
0.00,0.16,-29.90,-0.00,0.25,14.88,0.86,0.25,7.44,0.43,0.50,11.96,1.50,0.00
-0.03,0.16,-29.90,0.20,0.25,14.88,0.86,0.25,7.44,0.43,0.50,11.96,1.50,0.00
-0.50,0.17,-29.90,3.74,0.25,14.88,0.86,0.25,7.44,0.43,0.50,11.96,1.50,0.00
1.00,0.22,219.70,50.64,-0.00,14.88,-0.00,0.00,7.44,0.00,0.50,11.96,1.50,0.00
-0.50,0.10,-29.92,3.74,0.25,14.88,0.86,0.25,7.44,0.43,0.50,11.96,1.50,0.00
-0.50,0.16,-29.94,3.74,0.25,14.88,0.86,0.25,7.44,0.43,0.50,11.96,1.50,0.00
-0.50,0.22,-29.95,3.74,0.25,14.88,0.86,0.25,7.44,0.43,0.50,11.96,1.50,0.00
1.00,0.27,184.69,42.57,-0.00,14.88,-0.00,0.00,7.44,0.00,0.50,11.96,1.50,0.00
-0.50,0.15,-29.94,3.74,0.25,14.88,0.86,0.25,7.44,0.43,0.50,11.96,1.50,0.00
-0.50,0.21,-29.96,3.75,0.25,14.88,0.86,0.25,7.44,0.43,0.50,11.96,1.50,0.00
-0.50,0.26,-29.98,3.75,0.25,14.88,0.86,0.25,7.44,0.43,0.50,11.96,1.50,0.00
1.00,0.32,149.91,34.55,-0.00,28.00,-0.00,0.00,2.28,0.00,0.50,27.24,3.40,0.00
-0.50,0.20,-29.95,3.74,0.25,28.00,1.61,0.25,2.28,0.13,0.50,27.24,3.40,0.00
-0.50,0.26,-29.97,3.75,0.25,28.00,1.61,0.25,2.28,0.13,0.50,27.24,3.40,0.00
-0.50,0.31,-29.99,3.75,0.25,28.00,1.61,0.25,2.28,0.13,0.50,27.24,3.40,0.00
1.00,0.37,109.25,25.18,-0.00,28.00,-0.00,0.00,2.28,0.00,0.50,27.24,3.40,0.00
-0.50,0.25,-29.92,3.74,0.25,28.00,1.61,0.25,2.28,0.13,0.50,27.24,3.40,0.00
-0.50,0.30,-29.93,3.74,0.25,28.00,1.61,0.25,2.28,0.13,0.50,27.24,3.40,0.00
-0.50,0.36,-29.94,3.74,0.25,28.00,1.61,0.25,2.28,0.13,0.50,27.24,3.40,0.00
1.00,0.42,94.88,21.87,-0.00,28.00,-0.00,0.00,2.28,0.00,0.50,27.24,3.40,0.00
-0.50,0.30,-29.91,3.74,0.25,28.00,1.61,0.25,2.28,0.13,0.50,27.24,3.40,0.00
-0.14,0.35,-29.90,1.07,0.25,28.00,1.61,0.25,2.28,0.13,0.50,27.24,3.40,0.00
-0.50,0.37,-29.90,3.74,0.25,28.00,1.61,0.25,2.28,0.13,0.50,27.24,3.40,0.00
-0.50,0.43,-29.91,3.74,0.25,28.00,1.61,0.25,2.28,0.13,0.50,27.24,3.40,0.00
-0.50,0.48,-29.92,3.74,0.25,28.00,1.61,0.25,2.28,0.13,0.50,27.24,3.40,0.00
-0.50,0.54,-29.92,3.74,0.25,28.00,1.61,0.25,2.28,0.13,0.50,27.24,3.40,0.00
1.00,0.60,96.35,22.21,0.00,28.00,0.00,0.00,2.28,0.00,0.50,27.24,3.40,0.00
-0.50,0.48,-53.12,6.64,0.25,23.64,1.36,0.25,3.84,0.22,0.50,25.52,3.19,0.00
-0.50,0.53,-30.00,3.75,0.25,23.64,1.36,0.25,3.84,0.22,0.50,25.52,3.19,0.00
-0.50,0.59,-29.97,3.75,0.25,23.64,1.36,0.25,3.84,0.22,0.50,25.52,3.19,0.00
1.00,0.65,161.08,37.13,-0.00,23.64,-0.00,0.00,3.84,0.00,0.50,25.52,3.19,0.00
-1.00,0.53,-139.97,34.99,0.25,23.64,1.36,0.25,3.84,0.22,-0.00,25.52,-0.00,0.00
-1.00,0.64,-139.94,34.98,0.25,23.64,1.36,0.25,3.84,0.22,-0.00,25.52,-0.00,0.00
-1.00,0.75,-59.93,14.98,0.25,23.64,1.36,0.25,3.84,0.22,-0.00,25.52,-0.00,0.00
1.00,0.87,622.41,143.46,-0.00,23.64,-0.00,0.00,3.84,0.00,0.50,25.52,3.19,0.00
-1.00,0.74,-59.94,14.99,0.25,23.64,1.36,0.25,3.84,0.22,-0.00,25.52,-0.00,0.00
-0.50,0.86,-29.97,3.75,0.25,23.64,1.36,0.25,3.84,0.22,0.50,25.52,3.19,0.00
-0.50,0.91,-29.91,3.74,0.25,23.64,1.36,0.25,3.84,0.22,0.50,25.52,3.19,0.00
1.00,0.97,499.95,115.23,-0.00,23.64,-0.00,0.00,3.84,0.00,0.50,25.52,3.19,0.00
-0.50,0.85,-30.00,3.75,0.25,23.64,1.36,0.25,3.84,0.22,0.50,25.52,3.19,0.00
-0.50,0.91,-30.00,3.75,0.25,23.64,1.36,0.25,3.84,0.22,0.50,25.52,3.19,0.00
1.00,0.96,104.24,24.03,-0.00,23.64,-0.00,0.00,3.84,0.00,0.50,25.52,3.19,0.00
1.00,0.84,499.96,115.24,-0.00,23.64,-0.00,0.00,3.84,0.00,0.50,25.52,3.19,0.00
-0.50,0.72,-30.00,3.75,0.25,12.04,0.69,0.25,6.16,0.35,0.50,8.24,1.03,0.00
-0.50,0.77,-30.00,3.75,0.25,12.04,0.69,0.25,6.16,0.35,0.50,8.24,1.03,0.00
0.00,0.83,33.76,0.00,0.25,12.04,0.69,0.25,6.16,0.35,0.50,8.24,1.03,0.00
1.00,0.83,499.91,115.22,-0.00,12.04,-0.00,0.00,6.16,0.00,0.00,8.24,0.00,0.00
-0.50,0.71,-29.90,3.74,0.25,12.04,0.69,0.25,6.16,0.35,0.50,8.24,1.03,0.00
-0.50,0.76,-29.90,3.74,0.25,12.04,0.69,0.25,6.16,0.35,0.50,8.24,1.03,0.00
0.00,0.82,23.96,0.00,0.25,12.04,0.69,0.25,6.16,0.35,0.50,8.24,1.03,0.00
1.00,0.82,499.94,115.23,-0.00,12.04,-0.00,0.00,6.16,0.00,0.00,8.24,0.00,0.00
0.00,0.70,42.39,0.00,0.25,12.04,0.69,0.25,6.16,0.35,0.50,8.24,1.03,0.00
-0.50,0.70,-29.90,3.74,0.25,12.04,0.69,0.25,6.16,0.35,0.50,8.24,1.03,0.00
-0.50,0.75,-29.90,3.74,0.25,12.04,0.69,0.25,6.16,0.35,0.50,8.24,1.03,0.00
1.00,0.81,499.91,115.22,-0.00,12.04,-0.00,0.00,6.16,0.00,0.00,8.24,0.00,0.00
1.00,0.69,449.69,103.65,-0.00,12.04,-0.00,0.00,6.16,0.00,0.00,8.24,0.00,0.00
-0.50,0.56,-29.90,3.74,0.25,12.04,0.69,0.25,6.16,0.35,0.50,8.24,1.03,0.00
-0.50,0.62,-29.90,3.74,0.25,12.04,0.69,0.25,6.16,0.35,0.50,8.24,1.03,0.00
-0.50,0.68,-29.90,3.74,0.25,12.04,0.69,0.25,6.16,0.35,0.50,8.24,1.03,0.00
1.00,0.73,499.91,115.22,-0.00,9.64,-0.00,0.00,3.48,0.00,0.00,7.48,0.00,0.00
-0.50,0.61,-29.90,3.74,0.25,9.64,0.56,0.25,3.48,0.20,0.50,7.48,0.94,0.00
0.00,0.67,-20.42,-0.00,0.25,9.64,0.56,0.25,3.48,0.20,0.50,7.48,0.94,0.00
-0.50,0.67,-29.91,3.74,0.25,9.64,0.56,0.25,3.48,0.20,0.50,7.48,0.94,0.00
1.00,0.72,499.93,115.23,-0.00,9.64,-0.00,0.00,3.48,0.00,0.00,7.48,0.00,0.00
0.00,0.60,-3.81,-0.00,0.25,9.64,0.56,0.25,3.48,0.20,0.50,7.48,0.94,0.00
-0.50,0.60,-29.91,3.74,0.25,9.64,0.56,0.25,3.48,0.20,0.50,7.48,0.94,0.00
-0.83,0.65,-29.91,6.20,0.25,9.64,0.56,0.25,3.48,0.20,0.17,7.48,0.32,0.00
1.00,0.75,499.94,115.23,-0.00,9.64,-0.00,0.00,3.48,0.00,0.00,7.48,0.00,0.00
-0.50,0.62,-29.90,3.74,0.25,9.64,0.56,0.25,3.48,0.20,0.50,7.48,0.94,0.00
-0.50,0.68,-29.90,3.74,0.25,9.64,0.56,0.25,3.48,0.20,0.50,7.48,0.94,0.00
0.00,0.74,-3.09,-0.00,0.25,9.64,0.56,0.25,3.48,0.20,0.50,7.48,0.94,0.00
1.00,0.74,499.91,115.22,-0.00,9.64,-0.00,0.00,3.48,0.00,0.00,7.48,0.00,0.00
0.00,0.61,-0.12,-0.00,0.25,9.64,0.56,0.25,3.48,0.20,0.50,7.48,0.94,0.00
-0.50,0.61,-29.90,3.74,0.25,9.64,0.56,0.25,3.48,0.20,0.50,7.48,0.94,0.00
-0.50,0.67,-29.90,3.74,0.25,9.64,0.56,0.25,3.48,0.20,0.50,7.48,0.94,0.00
1.00,0.73,499.92,115.23,0.00,9.92,0.00,-0.00,12.68,-0.00,0.00,5.80,0.00,0.00
-1.00,0.60,-29.90,7.47,0.25,9.92,0.57,0.25,12.68,0.73,-0.00,5.80,-0.00,0.00
1.00,0.72,141.82,32.69,0.00,9.92,0.00,-0.00,12.68,-0.00,0.50,5.80,0.72,0.00
-1.00,0.59,-29.90,7.47,0.25,9.92,0.57,0.25,12.68,0.73,0.00,5.80,0.00,0.00
1.00,0.71,416.17,95.92,0.00,9.92,0.00,-0.00,12.68,-0.00,0.00,5.80,0.00,0.00
-1.00,0.58,-29.90,7.47,0.25,9.92,0.57,0.25,12.68,0.73,0.00,5.80,0.00,0.00
-1.00,0.70,-29.90,7.47,0.25,9.92,0.57,0.25,12.68,0.73,0.00,5.80,0.00,0.00
1.00,0.81,239.59,55.22,0.00,9.92,0.00,-0.00,12.68,-0.00,0.00,5.80,0.00,0.00
1.00,0.69,499.92,115.23,0.00,9.92,0.00,-0.00,12.68,-0.00,0.00,5.80,0.00,0.00
1.00,0.56,132.79,30.61,0.00,9.92,0.00,-0.00,12.68,-0.00,0.50,5.80,0.72,0.00
-1.00,0.44,-29.90,7.47,0.25,9.92,0.57,0.25,12.68,0.73,0.00,5.80,0.00,0.00
-1.00,0.55,-29.90,7.47,0.25,9.92,0.57,0.25,12.68,0.73,-0.00,5.80,-0.00,0.00
1.00,0.66,499.95,115.23,0.00,9.92,0.00,-0.00,12.68,-0.00,0.00,5.80,0.00,0.00
1.00,0.54,99.95,23.04,0.00,9.92,0.00,-0.00,12.68,-0.00,0.50,5.80,0.72,0.00
-1.00,0.42,-29.90,7.47,0.25,9.92,0.57,0.25,12.68,0.73,0.00,5.80,0.00,0.00
-1.00,0.53,-30.00,7.50,0.25,9.92,0.57,0.25,12.68,0.73,-0.00,5.80,-0.00,0.00
1.00,0.64,740.76,170.74,-0.00,12.96,-0.00,0.00,9.24,0.00,0.00,9.40,0.00,0.00
-0.50,0.52,-30.00,3.75,0.25,12.96,0.75,0.25,9.24,0.53,0.50,9.40,1.18,0.00
-1.00,0.58,-59.95,14.99,0.25,12.96,0.75,0.25,9.24,0.53,-0.00,9.40,-0.00,0.00
-1.00,0.69,-59.98,14.99,0.25,12.96,0.75,0.25,9.24,0.53,-0.00,9.40,-0.00,0.00
1.00,0.80,499.97,115.24,-0.00,12.96,-0.00,0.00,9.24,0.00,0.00,9.40,0.00,0.00
0.00,0.68,33.47,0.00,0.25,12.96,0.75,0.25,9.24,0.53,0.50,9.40,1.18,0.00
-0.50,0.68,-30.00,3.75,0.25,12.96,0.75,0.25,9.24,0.53,0.50,9.40,1.18,0.00
-0.50,0.74,-30.00,3.75,0.25,12.96,0.75,0.25,9.24,0.53,0.50,9.40,1.18,0.00
1.00,0.79,569.80,131.33,-0.00,12.96,-0.00,0.00,9.24,0.00,0.00,9.40,0.00,0.00
-0.50,0.67,-29.96,3.75,0.25,12.96,0.75,0.25,9.24,0.53,0.50,9.40,1.18,0.00
-1.00,0.73,-59.91,14.98,0.25,12.96,0.75,0.25,9.24,0.53,-0.00,9.40,-0.00,0.00
-1.00,0.84,-59.93,14.98,0.25,12.96,0.75,0.25,9.24,0.53,-0.00,9.40,-0.00,0.00
1.00,0.95,449.91,103.70,-0.00,12.96,-0.00,0.00,9.24,0.00,0.00,9.40,0.00,0.00
-0.50,0.83,-29.95,3.74,0.25,12.96,0.75,0.25,9.24,0.53,0.50,9.40,1.18,0.00
-0.50,0.88,-29.97,3.75,0.25,12.96,0.75,0.25,9.24,0.53,0.50,9.40,1.18,0.00
-0.50,0.94,-30.00,3.75,0.25,12.96,0.75,0.25,9.24,0.53,0.50,9.40,1.18,0.00
0.04,1.00,154.11,1.42,0.25,20.52,1.18,0.25,2.72,0.16,0.41,22.72,2.31,0.00
0.00,0.99,124.94,0.00,0.25,20.52,1.18,0.25,2.72,0.16,0.50,22.72,2.84,0.00
0.00,0.99,86.08,0.00,0.25,20.52,1.18,0.25,2.72,0.16,0.50,22.72,2.84,0.00
0.00,0.99,75.08,0.00,0.25,20.52,1.18,0.25,2.72,0.16,0.50,22.72,2.84,0.00
0.00,0.99,124.97,0.00,0.25,20.52,1.18,0.25,2.72,0.16,0.50,22.72,2.84,0.00
0.00,0.99,114.94,0.00,0.25,20.52,1.18,0.25,2.72,0.16,0.50,22.72,2.84,0.00
0.00,0.99,109.91,0.00,0.25,20.52,1.18,0.25,2.72,0.16,0.50,22.72,2.84,0.00
0.00,0.99,73.50,0.00,0.25,20.52,1.18,0.25,2.72,0.16,0.50,22.72,2.84,0.00
0.00,0.99,104.90,0.00,0.25,20.52,1.18,0.25,2.72,0.16,0.50,22.72,2.84,0.00
0.00,0.99,79.10,0.00,0.25,20.52,1.18,0.25,2.72,0.16,0.50,22.72,2.84,0.00
0.00,0.99,94.07,0.00,0.25,20.52,1.18,0.25,2.72,0.16,0.50,22.72,2.84,0.00
0.00,0.99,105.90,0.00,0.25,20.52,1.18,0.25,2.72,0.16,0.50,22.72,2.84,0.00
0.00,0.99,94.91,0.00,0.25,20.52,1.18,0.25,2.72,0.16,0.50,22.72,2.84,0.00
0.00,0.99,92.98,0.00,0.25,20.52,1.18,0.25,2.72,0.16,0.50,22.72,2.84,0.00
0.00,0.99,88.70,0.00,0.25,20.52,1.18,0.25,2.72,0.16,0.50,22.72,2.84,0.00
0.00,0.99,107.91,0.00,0.25,20.52,1.18,0.25,2.72,0.16,0.50,22.72,2.84,0.00
0.00,0.99,73.39,0.00,0.25,22.76,1.31,0.25,4.56,0.26,0.50,23.68,2.96,0.00
0.00,0.99,113.01,0.00,0.25,22.76,1.31,0.25,4.56,0.26,0.50,23.68,2.96,0.00
0.00,0.99,97.83,0.00,0.25,22.76,1.31,0.25,4.56,0.26,0.50,23.68,2.96,0.00
0.00,0.99,123.08,0.00,0.25,22.76,1.31,0.25,4.56,0.26,0.50,23.68,2.96,0.00
-0.02,0.99,63.70,-0.34,0.25,22.76,1.31,0.25,4.56,0.26,0.50,23.68,2.96,0.00
0.00,0.99,89.20,0.00,0.25,22.76,1.31,0.25,4.56,0.26,0.50,23.68,2.96,0.00
0.00,0.99,157.91,0.00,0.25,22.76,1.31,0.25,4.56,0.26,0.50,23.68,2.96,0.00
0.50,0.99,192.79,22.22,0.25,22.76,1.31,0.25,4.56,0.26,0.50,23.68,2.96,0.00
-0.41,0.93,79.93,-8.25,0.25,22.76,1.31,0.25,4.56,0.26,0.50,23.68,2.96,0.00
0.00,0.98,136.30,0.00,0.25,22.76,1.31,0.25,4.56,0.26,0.50,23.68,2.96,0.00
0.00,0.98,185.84,0.00,0.25,22.76,1.31,0.25,4.56,0.26,0.50,23.68,2.96,0.00
0.75,0.98,217.93,37.67,0.25,22.76,1.31,0.00,4.56,0.00,0.50,23.68,2.96,0.00
0.00,0.89,128.80,0.00,0.25,22.76,1.31,0.25,4.56,0.26,0.50,23.68,2.96,0.00
0.00,0.89,164.28,0.00,0.25,22.76,1.31,0.25,4.56,0.26,0.50,23.68,2.96,0.00
0.75,0.89,214.95,37.16,0.25,22.76,1.31,0.00,4.56,0.00,0.50,23.68,2.96,0.00
1.00,0.79,240.26,55.38,-0.00,22.76,-0.00,0.00,4.56,0.00,0.50,23.68,2.96,0.00
0.00,0.67,120.07,0.00,0.25,9.28,0.53,0.25,8.40,0.48,0.50,6.24,0.78,0.00
0.00,0.67,180.03,0.00,0.25,9.28,0.53,0.25,8.40,0.48,0.50,6.24,0.78,0.00
0.00,0.67,190.08,0.00,0.25,9.28,0.53,0.25,8.40,0.48,0.50,6.24,0.78,0.00
1.00,0.67,217.80,50.20,-0.00,9.28,-0.00,0.00,8.40,0.00,0.50,6.24,0.78,0.00
0.50,0.55,195.96,22.58,0.25,9.28,0.53,0.25,8.40,0.48,0.50,6.24,0.78,0.00
0.00,0.48,190.09,0.00,0.25,9.28,0.53,0.25,8.40,0.48,0.50,6.24,0.78,0.00
0.00,0.48,185.10,0.00,0.25,9.28,0.53,0.25,8.40,0.48,0.50,6.24,0.78,0.00
0.00,0.48,183.03,0.00,0.25,9.28,0.53,0.25,8.40,0.48,0.50,6.24,0.78,0.00
0.50,0.48,200.04,23.05,0.25,9.28,0.53,0.25,8.40,0.48,0.50,6.24,0.78,0.00
0.00,0.42,185.05,0.00,0.25,9.28,0.53,0.25,8.40,0.48,0.50,6.24,0.78,0.00
0.00,0.42,180.04,0.00,0.25,9.28,0.53,0.25,8.40,0.48,0.50,6.24,0.78,0.00
0.00,0.42,167.00,0.00,0.25,9.28,0.53,0.25,8.40,0.48,0.50,6.24,0.78,0.00
0.00,0.42,190.08,0.00,0.25,9.28,0.53,0.25,8.40,0.48,0.50,6.24,0.78,0.00
